date,day_of_week,hour,interval,channel,skill_group,calls_received,avg_handle_time,agents_available,holiday,sla_achieved
2026-06-07,Sunday,7,07:00-08:00,Email,Technical,4,568,1,0,92.74
2026-06-07,Sunday,7,07:00-08:00,Email,Sales,1,558,1,0,90.34
2026-06-07,Sunday,7,07:00-08:00,Email,General,2,545,3,0,87.69
2026-06-07,Sunday,8,08:00-09:00,Voice,Billing,5,315,1,0,90.55
2026-06-07,Sunday,8,08:00-09:00,Voice,Technical,9,314,2,0,95.14
2026-06-07,Sunday,8,08:00-09:00,Voice,Sales,11,317,1,0,85.85
2026-06-07,Sunday,8,08:00-09:00,Voice,General,6,298,1,0,91.65
2026-06-07,Sunday,8,08:00-09:00,Chat,Billing,7,459,1,0,85.62
2026-06-07,Sunday,8,08:00-09:00,Chat,Technical,10,454,1,0,92.58
2026-06-07,Sunday,8,08:00-09:00,Chat,Sales,8,411,1,0,96.46
2026-06-07,Sunday,8,08:00-09:00,Chat,General,10,435,2,0,89.07
2026-06-07,Sunday,8,08:00-09:00,Email,Billing,3,636,1,0,95.85
2026-06-07,Sunday,8,08:00-09:00,Email,Technical,7,648,1,0,93.52
2026-06-07,Sunday,8,08:00-09:00,Email,Sales,2,672,1,0,91.02
2026-06-07,Sunday,8,08:00-09:00,Email,General,2,538,2,0,89.01
2026-06-07,Sunday,9,09:00-10:00,Voice,Billing,6,237,1,0,88.45
2026-06-07,Sunday,9,09:00-10:00,Voice,Technical,16,311,2,0,93.09
2026-06-07,Sunday,9,09:00-10:00,Voice,Sales,9,311,1,0,86.85
2026-06-07,Sunday,9,09:00-10:00,Voice,General,8,321,1,0,96.68
2026-06-07,Sunday,9,09:00-10:00,Chat,Billing,4,415,1,0,91.15
2026-06-07,Sunday,9,09:00-10:00,Chat,Technical,15,330,1,0,94.96
2026-06-07,Sunday,9,09:00-10:00,Chat,Sales,7,457,1,0,92.07
2026-06-07,Sunday,9,09:00-10:00,Chat,General,2,437,1,0,90.1
2026-06-07,Sunday,9,09:00-10:00,Email,Billing,3,475,1,0,88.71
2026-06-07,Sunday,9,09:00-10:00,Email,Technical,8,620,1,0,85.71
2026-06-07,Sunday,9,09:00-10:00,Email,Sales,7,577,1,0,94.35
2026-06-07,Sunday,9,09:00-10:00,Email,General,7,496,1,0,88.54
2026-06-07,Sunday,10,10:00-11:00,Voice,Billing,14,266,1,0,88.29
2026-06-07,Sunday,10,10:00-11:00,Voice,Technical,18,286,1,0,96.87
2026-06-07,Sunday,10,10:00-11:00,Voice,Sales,21,275,1,0,89.23
2026-06-07,Sunday,10,10:00-11:00,Voice,General,13,306,1,0,95.58
2026-06-07,Sunday,10,10:00-11:00,Chat,Billing,14,506,1,0,55.22
2026-06-07,Sunday,10,10:00-11:00,Chat,Technical,17,420,2,0,91.8
2026-06-07,Sunday,10,10:00-11:00,Chat,Sales,12,472,1,0,96.02
2026-06-07,Sunday,10,10:00-11:00,Chat,General,9,438,2,0,97.39
2026-06-07,Sunday,10,10:00-11:00,Email,Billing,7,544,1,0,94.91
2026-06-07,Sunday,10,10:00-11:00,Email,Technical,10,596,1,0,92.64
2026-06-07,Sunday,10,10:00-11:00,Email,Sales,8,532,1,0,93.61
2026-06-07,Sunday,10,10:00-11:00,Email,General,1,631,1,0,88.92
2026-06-07,Sunday,11,11:00-12:00,Voice,Billing,17,280,1,0,94.06
2026-06-07,Sunday,11,11:00-12:00,Voice,Technical,22,293,2,0,93.24
2026-06-07,Sunday,11,11:00-12:00,Voice,Sales,21,221,1,0,94.03
2026-06-07,Sunday,11,11:00-12:00,Voice,General,11,276,1,0,90.78
2026-06-07,Sunday,11,11:00-12:00,Chat,Billing,9,492,1,0,86.27
2026-06-07,Sunday,11,11:00-12:00,Chat,Technical,15,450,1,0,40.3
2026-06-07,Sunday,11,11:00-12:00,Chat,Sales,15,497,2,0,87.78
2026-06-07,Sunday,11,11:00-12:00,Chat,General,8,538,1,0,88.2
2026-06-07,Sunday,11,11:00-12:00,Email,Billing,5,614,3,0,93.7
2026-06-07,Sunday,11,11:00-12:00,Email,Technical,11,638,2,0,92.43
2026-06-07,Sunday,11,11:00-12:00,Email,Sales,23,573,2,0,35.85
2026-06-07,Sunday,11,11:00-12:00,Email,General,2,564,1,0,92.07
2026-06-07,Sunday,12,12:00-13:00,Voice,Billing,7,313,1,0,97.64
2026-06-07,Sunday,12,12:00-13:00,Voice,Technical,23,320,1,0,37.06
2026-06-07,Sunday,12,12:00-13:00,Voice,Sales,17,317,1,0,92.22
2026-06-07,Sunday,12,12:00-13:00,Voice,General,12,240,1,0,93.49
2026-06-07,Sunday,12,12:00-13:00,Chat,Billing,11,461,1,0,92.96
2026-06-07,Sunday,12,12:00-13:00,Chat,Technical,20,514,2,0,50.63
2026-06-07,Sunday,12,12:00-13:00,Chat,Sales,20,457,4,0,96.74
2026-06-07,Sunday,12,12:00-13:00,Chat,General,9,452,2,0,97.14
2026-06-07,Sunday,12,12:00-13:00,Email,Billing,12,619,1,0,43.65
2026-06-07,Sunday,12,12:00-13:00,Email,Technical,9,657,1,0,93.61
2026-06-07,Sunday,12,12:00-13:00,Email,Sales,3,617,1,0,94.36
2026-06-07,Sunday,12,12:00-13:00,Email,General,5,636,1,0,95.02
2026-06-07,Sunday,13,13:00-14:00,Voice,Billing,21,312,1,0,31.07
2026-06-07,Sunday,13,13:00-14:00,Voice,Technical,23,324,2,0,91.08
2026-06-07,Sunday,13,13:00-14:00,Voice,Sales,23,298,2,0,94.1
2026-06-07,Sunday,13,13:00-14:00,Voice,General,14,326,2,0,95.91
2026-06-07,Sunday,13,13:00-14:00,Chat,Billing,8,434,1,0,93.14
2026-06-07,Sunday,13,13:00-14:00,Chat,Technical,11,525,1,0,85.17
2026-06-07,Sunday,13,13:00-14:00,Chat,Sales,15,464,3,0,92.58
2026-06-07,Sunday,13,13:00-14:00,Chat,General,16,489,1,0,42.41
2026-06-07,Sunday,13,13:00-14:00,Email,Billing,7,602,1,0,92.31
2026-06-07,Sunday,13,13:00-14:00,Email,Technical,9,581,1,0,92.58
2026-06-07,Sunday,13,13:00-14:00,Email,Sales,6,629,1,0,92.36
2026-06-07,Sunday,13,13:00-14:00,Email,General,2,556,1,0,94.8
2026-06-07,Sunday,14,14:00-15:00,Voice,Billing,14,291,1,0,89.28
2026-06-07,Sunday,14,14:00-15:00,Voice,Technical,20,313,4,0,94.93
2026-06-07,Sunday,14,14:00-15:00,Voice,Sales,20,264,1,0,96.99
2026-06-07,Sunday,14,14:00-15:00,Voice,General,13,293,1,0,95.33
2026-06-07,Sunday,14,14:00-15:00,Chat,Billing,12,454,1,0,88.32
2026-06-07,Sunday,14,14:00-15:00,Chat,Technical,16,405,2,0,93.59
2026-06-07,Sunday,14,14:00-15:00,Chat,Sales,13,469,1,0,42.21
2026-06-07,Sunday,14,14:00-15:00,Chat,General,11,459,1,0,86.91
2026-06-07,Sunday,14,14:00-15:00,Email,Billing,4,633,1,0,92.17
2026-06-07,Sunday,14,14:00-15:00,Email,Technical,9,546,1,0,93.6
2026-06-07,Sunday,14,14:00-15:00,Email,Sales,7,583,1,0,92.37
2026-06-07,Sunday,14,14:00-15:00,Email,General,8,521,1,0,91.59
2026-06-07,Sunday,15,15:00-16:00,Voice,Billing,14,300,1,0,87.56
2026-06-07,Sunday,15,15:00-16:00,Voice,Technical,18,315,1,0,87.7
2026-06-07,Sunday,15,15:00-16:00,Voice,Sales,12,326,1,0,95.85
2026-06-07,Sunday,15,15:00-16:00,Voice,General,12,294,1,0,92.87
2026-06-07,Sunday,15,15:00-16:00,Chat,Billing,9,454,3,0,87.24
2026-06-07,Sunday,15,15:00-16:00,Chat,Technical,18,542,4,0,88.19
2026-06-07,Sunday,15,15:00-16:00,Chat,Sales,10,454,1,0,86.97
2026-06-07,Sunday,15,15:00-16:00,Chat,General,3,385,2,0,87.01
2026-06-07,Sunday,15,15:00-16:00,Email,Billing,7,661,2,0,88.03
2026-06-07,Sunday,15,15:00-16:00,Email,Technical,9,475,1,0,92.58
2026-06-07,Sunday,15,15:00-16:00,Email,Sales,6,570,1,0,89.64
2026-06-07,Sunday,15,15:00-16:00,Email,General,4,619,2,0,100.0
2026-06-07,Sunday,16,16:00-17:00,Voice,Billing,5,356,1,0,95.5
2026-06-07,Sunday,16,16:00-17:00,Voice,Technical,22,295,4,0,87.25
2026-06-07,Sunday,16,16:00-17:00,Voice,Sales,8,299,1,0,93.44
2026-06-07,Sunday,16,16:00-17:00,Voice,General,9,267,1,0,89.41
2026-06-07,Sunday,16,16:00-17:00,Chat,Billing,8,517,2,0,87.11
2026-06-07,Sunday,16,16:00-17:00,Chat,Technical,16,518,1,0,33.32
2026-06-07,Sunday,16,16:00-17:00,Chat,Sales,9,507,1,0,91.66
2026-06-07,Sunday,16,16:00-17:00,Chat,General,3,457,1,0,90.98
2026-06-07,Sunday,16,16:00-17:00,Email,Billing,5,556,1,0,90.35
2026-06-07,Sunday,16,16:00-17:00,Email,Technical,6,581,2,0,94.82
2026-06-07,Sunday,16,16:00-17:00,Email,Sales,6,641,1,0,94.01
2026-06-07,Sunday,16,16:00-17:00,Email,General,3,604,1,0,94.14
2026-06-07,Sunday,17,17:00-18:00,Voice,Billing,10,346,2,0,91.09
2026-06-07,Sunday,17,17:00-18:00,Voice,Technical,12,289,1,0,96.54
2026-06-07,Sunday,17,17:00-18:00,Voice,Sales,6,285,1,0,90.29
2026-06-07,Sunday,17,17:00-18:00,Voice,General,10,239,1,0,92.29
2026-06-07,Sunday,17,17:00-18:00,Chat,Billing,3,530,1,0,91.09
2026-06-07,Sunday,17,17:00-18:00,Chat,Technical,9,440,1,0,88.96
2026-06-07,Sunday,17,17:00-18:00,Chat,Sales,8,423,1,0,87.07
2026-06-07,Sunday,17,17:00-18:00,Chat,General,3,429,2,0,95.4
2026-06-07,Sunday,17,17:00-18:00,Email,Billing,5,599,1,0,89.71
2026-06-07,Sunday,17,17:00-18:00,Email,Technical,6,598,1,0,91.27
2026-06-07,Sunday,17,17:00-18:00,Email,Sales,5,555,1,0,91.53
2026-06-07,Sunday,17,17:00-18:00,Email,General,1,615,1,0,91.25
2026-06-07,Sunday,18,18:00-19:00,Voice,Billing,1,314,1,0,96.76
2026-06-07,Sunday,18,18:00-19:00,Voice,Technical,9,256,1,0,90.93
2026-06-07,Sunday,18,18:00-19:00,Voice,Sales,11,329,1,0,88.38
2026-06-07,Sunday,18,18:00-19:00,Voice,General,3,316,1,0,90.08
2026-06-07,Sunday,18,18:00-19:00,Chat,Billing,2,335,1,0,91.12
2026-06-07,Sunday,18,18:00-19:00,Chat,Technical,4,557,1,0,89.08
2026-06-07,Sunday,18,18:00-19:00,Chat,Sales,1,471,3,0,90.6
2026-06-07,Sunday,18,18:00-19:00,Chat,General,4,501,1,0,89.53
2026-06-07,Sunday,18,18:00-19:00,Email,Billing,0,604,1,0,91.46
2026-06-07,Sunday,18,18:00-19:00,Email,Technical,3,542,1,0,94.31
2026-06-07,Sunday,18,18:00-19:00,Email,Sales,2,578,1,0,92.84
2026-06-07,Sunday,18,18:00-19:00,Email,General,0,610,1,0,90.53
2026-06-07,Sunday,19,19:00-20:00,Voice,Billing,1,307,1,0,95.05
2026-06-07,Sunday,19,19:00-20:00,Voice,Technical,4,302,1,0,87.15
2026-06-07,Sunday,19,19:00-20:00,Voice,Sales,2,265,1,0,93.3
2026-06-07,Sunday,19,19:00-20:00,Voice,General,2,271,1,0,95.16
2026-06-07,Sunday,19,19:00-20:00,Chat,Billing,0,481,1,0,90.35
2026-06-07,Sunday,19,19:00-20:00,Chat,Technical,1,388,1,0,92.66
2026-06-07,Sunday,19,19:00-20:00,Chat,Sales,1,448,1,0,93.16
2026-06-07,Sunday,19,19:00-20:00,Chat,General,1,521,1,0,89.68
2026-06-07,Sunday,19,19:00-20:00,Email,Billing,1,614,1,0,87.27
2026-06-07,Sunday,19,19:00-20:00,Email,Technical,2,705,2,0,94.52
2026-06-07,Sunday,19,19:00-20:00,Email,Sales,1,492,2,0,90.15
2026-06-07,Sunday,19,19:00-20:00,Email,General,0,531,2,0,91.25
2026-06-07,Sunday,20,20:00-21:00,Voice,Billing,3,312,1,0,91.6
2026-06-07,Sunday,20,20:00-21:00,Voice,Technical,1,283,1,0,89.87
2026-06-07,Sunday,20,20:00-21:00,Voice,Sales,4,306,1,0,96.77
2026-06-07,Sunday,20,20:00-21:00,Voice,General,2,269,2,0,89.38
2026-06-07,Sunday,20,20:00-21:00,Chat,Billing,1,410,1,0,94.53
2026-06-07,Sunday,20,20:00-21:00,Chat,Technical,2,426,2,0,87.94
2026-06-07,Sunday,20,20:00-21:00,Chat,Sales,2,501,1,0,88.9
2026-06-07,Sunday,20,20:00-21:00,Chat,General,2,447,3,0,88.65
2026-06-07,Sunday,20,20:00-21:00,Email,Billing,0,622,1,0,88.39
2026-06-07,Sunday,20,20:00-21:00,Email,Technical,2,486,1,0,88.07
2026-06-07,Sunday,20,20:00-21:00,Email,Sales,0,671,2,0,88.37
2026-06-07,Sunday,20,20:00-21:00,Email,General,0,638,1,0,93.76
2026-06-07,Sunday,21,21:00-22:00,Voice,Billing,1,240,1,0,89.06
2026-06-07,Sunday,21,21:00-22:00,Voice,Technical,6,294,1,0,94.47
2026-06-07,Sunday,21,21:00-22:00,Voice,Sales,2,259,2,0,91.27
2026-06-07,Sunday,21,21:00-22:00,Voice,General,2,338,1,0,91.66
2026-06-07,Sunday,21,21:00-22:00,Chat,Billing,1,465,1,0,90.32
2026-06-07,Sunday,21,21:00-22:00,Chat,Technical,6,460,1,0,92.21
2026-06-07,Sunday,21,21:00-22:00,Chat,Sales,2,465,1,0,93.23
2026-06-07,Sunday,21,21:00-22:00,Chat,General,0,512,1,0,91.07
2026-06-07,Sunday,21,21:00-22:00,Email,Billing,3,571,2,0,92.02
2026-06-07,Sunday,21,21:00-22:00,Email,Technical,2,452,1,0,88.96
2026-06-07,Sunday,21,21:00-22:00,Email,Sales,3,627,1,0,87.29
2026-06-07,Sunday,21,21:00-22:00,Email,General,2,685,1,0,92.51
2026-06-07,Sunday,22,22:00-23:00,Voice,Billing,0,314,1,0,94.25
2026-06-07,Sunday,22,22:00-23:00,Voice,Technical,4,282,1,0,91.97
2026-06-07,Sunday,22,22:00-23:00,Voice,Sales,2,298,1,0,88.73
2026-06-07,Sunday,22,22:00-23:00,Voice,General,0,363,2,0,95.81
2026-06-07,Sunday,22,22:00-23:00,Chat,Billing,2,439,1,0,89.3
2026-06-07,Sunday,22,22:00-23:00,Chat,Technical,2,436,1,0,92.03
2026-06-07,Sunday,22,22:00-23:00,Chat,Sales,0,438,1,0,92.84
2026-06-07,Sunday,22,22:00-23:00,Chat,General,0,470,1,0,94.06
2026-06-07,Sunday,22,22:00-23:00,Email,Billing,0,507,1,0,91.74
2026-06-07,Sunday,22,22:00-23:00,Email,Technical,0,563,1,0,91.9
2026-06-07,Sunday,22,22:00-23:00,Email,Sales,0,476,1,0,91.82
2026-06-07,Sunday,22,22:00-23:00,Email,General,1,645,1,0,95.12
2026-06-07,Sunday,23,23:00-00:00,Voice,Billing,6,372,1,0,98.84
2026-06-07,Sunday,23,23:00-00:00,Voice,Technical,4,296,2,0,86.78
2026-06-07,Sunday,23,23:00-00:00,Voice,Sales,2,321,1,0,94.31
2026-06-07,Sunday,23,23:00-00:00,Voice,General,1,277,1,0,98.52
2026-06-07,Sunday,23,23:00-00:00,Chat,Billing,5,518,1,0,95.78
2026-06-07,Sunday,23,23:00-00:00,Chat,Technical,3,491,1,0,92.33
2026-06-07,Sunday,23,23:00-00:00,Chat,Sales,3,477,1,0,92.6
2026-06-07,Sunday,23,23:00-00:00,Chat,General,2,504,1,0,93.14
2026-06-07,Sunday,23,23:00-00:00,Email,Billing,0,593,1,0,86.78
2026-06-07,Sunday,23,23:00-00:00,Email,Technical,4,516,2,0,93.98
2026-06-07,Sunday,23,23:00-00:00,Email,Sales,0,604,1,0,96.97
2026-06-07,Sunday,23,23:00-00:00,Email,General,0,782,2,0,90.76
2026-06-08,Monday,0,00:00-01:00,Voice,Billing,2,282,2,0,90.77
2026-06-08,Monday,0,00:00-01:00,Voice,Technical,5,332,1,0,95.34
2026-06-08,Monday,0,00:00-01:00,Voice,Sales,2,324,1,0,85.47
2026-06-08,Monday,0,00:00-01:00,Voice,General,2,299,1,0,94.51
2026-06-08,Monday,0,00:00-01:00,Chat,Billing,2,462,1,0,87.21
2026-06-08,Monday,0,00:00-01:00,Chat,Technical,4,477,1,0,91.86
2026-06-08,Monday,0,00:00-01:00,Chat,Sales,4,449,2,0,91.39
2026-06-08,Monday,0,00:00-01:00,Chat,General,2,414,1,0,91.29
2026-06-08,Monday,0,00:00-01:00,Email,Billing,1,660,2,0,88.33
2026-06-08,Monday,0,00:00-01:00,Email,Technical,7,532,2,0,91.79
2026-06-08,Monday,0,00:00-01:00,Email,Sales,0,544,1,0,87.13
2026-06-08,Monday,0,00:00-01:00,Email,General,0,547,1,0,93.14
2026-06-08,Monday,1,01:00-02:00,Voice,Billing,8,331,1,0,92.74
2026-06-08,Monday,1,01:00-02:00,Voice,Technical,11,292,1,0,90.65
2026-06-08,Monday,1,01:00-02:00,Voice,Sales,5,319,2,0,91.26
2026-06-08,Monday,1,01:00-02:00,Voice,General,9,317,2,0,93.03
2026-06-08,Monday,1,01:00-02:00,Chat,Billing,1,506,1,0,88.69
2026-06-08,Monday,1,01:00-02:00,Chat,Technical,5,479,2,0,93.12
2026-06-08,Monday,1,01:00-02:00,Chat,Sales,7,425,1,0,90.04
2026-06-08,Monday,1,01:00-02:00,Chat,General,0,373,1,0,92.93
2026-06-08,Monday,1,01:00-02:00,Email,Billing,4,660,1,0,96.3
2026-06-08,Monday,1,01:00-02:00,Email,Technical,3,608,2,0,88.09
2026-06-08,Monday,1,01:00-02:00,Email,Sales,5,620,1,0,93.96
2026-06-08,Monday,1,01:00-02:00,Email,General,4,662,1,0,100.0
2026-06-08,Monday,2,02:00-03:00,Voice,Billing,7,331,1,0,95.34
2026-06-08,Monday,2,02:00-03:00,Voice,Technical,13,306,1,0,87.43
2026-06-08,Monday,2,02:00-03:00,Voice,Sales,12,270,2,0,90.03
2026-06-08,Monday,2,02:00-03:00,Voice,General,3,312,1,0,90.14
2026-06-08,Monday,2,02:00-03:00,Chat,Billing,7,418,1,0,91.33
2026-06-08,Monday,2,02:00-03:00,Chat,Technical,9,429,1,0,92.55
2026-06-08,Monday,2,02:00-03:00,Chat,Sales,4,494,1,0,89.43
2026-06-08,Monday,2,02:00-03:00,Chat,General,4,492,1,0,87.83
2026-06-08,Monday,2,02:00-03:00,Email,Billing,2,520,1,0,88.09
2026-06-08,Monday,2,02:00-03:00,Email,Technical,1,550,1,0,93.63
2026-06-08,Monday,2,02:00-03:00,Email,Sales,5,552,2,0,93.29
2026-06-08,Monday,2,02:00-03:00,Email,General,1,518,1,0,93.95
2026-06-08,Monday,3,03:00-04:00,Voice,Billing,10,319,1,0,91.81
2026-06-08,Monday,3,03:00-04:00,Voice,Technical,9,282,1,0,99.44
2026-06-08,Monday,3,03:00-04:00,Voice,Sales,11,337,1,0,90.05
2026-06-08,Monday,3,03:00-04:00,Voice,General,3,343,1,0,95.42
2026-06-08,Monday,3,03:00-04:00,Chat,Billing,3,469,2,0,91.65
2026-06-08,Monday,3,03:00-04:00,Chat,Technical,7,445,1,0,88.55
2026-06-08,Monday,3,03:00-04:00,Chat,Sales,6,443,1,0,92.81
2026-06-08,Monday,3,03:00-04:00,Chat,General,3,507,1,0,92.12
2026-06-08,Monday,3,03:00-04:00,Email,Billing,1,601,1,0,88.82
2026-06-08,Monday,3,03:00-04:00,Email,Technical,5,619,1,0,94.61
2026-06-08,Monday,3,03:00-04:00,Email,Sales,10,599,1,0,92.75
2026-06-08,Monday,3,03:00-04:00,Email,General,1,566,1,0,93.14
2026-06-08,Monday,4,04:00-05:00,Voice,Billing,2,304,1,0,92.31
2026-06-08,Monday,4,04:00-05:00,Voice,Technical,4,277,1,0,86.72
2026-06-08,Monday,4,04:00-05:00,Voice,Sales,2,260,1,0,91.64
2026-06-08,Monday,4,04:00-05:00,Voice,General,3,310,1,0,92.16
2026-06-08,Monday,4,04:00-05:00,Chat,Billing,3,462,1,0,87.9
2026-06-08,Monday,4,04:00-05:00,Chat,Technical,5,460,1,0,88.81
2026-06-08,Monday,4,04:00-05:00,Chat,Sales,3,492,1,0,94.22
2026-06-08,Monday,4,04:00-05:00,Chat,General,2,459,2,0,90.85
2026-06-08,Monday,4,04:00-05:00,Email,Billing,0,553,1,0,94.86
2026-06-08,Monday,4,04:00-05:00,Email,Technical,2,657,1,0,96.66
2026-06-08,Monday,4,04:00-05:00,Email,Sales,1,598,1,0,90.24
2026-06-08,Monday,4,04:00-05:00,Email,General,0,640,2,0,86.88
2026-06-08,Monday,5,05:00-06:00,Voice,Billing,0,305,2,0,89.3
2026-06-08,Monday,5,05:00-06:00,Voice,Technical,6,321,2,0,90.53
2026-06-08,Monday,5,05:00-06:00,Voice,Sales,9,270,1,0,89.49
2026-06-08,Monday,5,05:00-06:00,Voice,General,3,258,1,0,96.89
2026-06-08,Monday,5,05:00-06:00,Chat,Billing,1,433,1,0,95.25
2026-06-08,Monday,5,05:00-06:00,Chat,Technical,8,509,1,0,93.38
2026-06-08,Monday,5,05:00-06:00,Chat,Sales,7,443,1,0,94.66
2026-06-08,Monday,5,05:00-06:00,Chat,General,1,450,2,0,93.08
2026-06-08,Monday,5,05:00-06:00,Email,Billing,3,678,1,0,91.67
2026-06-08,Monday,5,05:00-06:00,Email,Technical,2,525,1,0,90.09
2026-06-08,Monday,5,05:00-06:00,Email,Sales,5,533,1,0,90.42
2026-06-08,Monday,5,05:00-06:00,Email,General,0,524,1,0,92.18
2026-06-08,Monday,6,06:00-07:00,Voice,Billing,1,273,1,0,95.33
2026-06-08,Monday,6,06:00-07:00,Voice,Technical,5,340,1,0,91.44
2026-06-08,Monday,6,06:00-07:00,Voice,Sales,2,295,1,0,90.4
2026-06-08,Monday,6,06:00-07:00,Voice,General,6,327,1,0,94.8
2026-06-08,Monday,6,06:00-07:00,Chat,Billing,2,522,1,0,93.02
2026-06-08,Monday,6,06:00-07:00,Chat,Technical,5,485,1,0,84.99
2026-06-08,Monday,6,06:00-07:00,Chat,Sales,0,474,1,0,88.28
2026-06-08,Monday,6,06:00-07:00,Chat,General,1,492,1,0,88.95
2026-06-08,Monday,6,06:00-07:00,Email,Billing,2,552,1,0,96.75
2026-06-08,Monday,6,06:00-07:00,Email,Technical,2,521,1,0,97.61
2026-06-08,Monday,6,06:00-07:00,Email,Sales,2,576,1,0,95.73
2026-06-08,Monday,6,06:00-07:00,Email,General,1,656,2,0,90.55
2026-06-08,Monday,7,07:00-08:00,Voice,Billing,5,254,1,0,95.89
2026-06-08,Monday,7,07:00-08:00,Voice,Technical,10,271,1,0,96.62
2026-06-08,Monday,7,07:00-08:00,Voice,Sales,6,267,1,0,92.98
2026-06-08,Monday,7,07:00-08:00,Voice,General,6,320,1,0,92.0
2026-06-08,Monday,7,07:00-08:00,Chat,Billing,0,497,1,0,92.54
2026-06-08,Monday,7,07:00-08:00,Chat,Technical,5,421,1,0,86.75
2026-06-08,Monday,7,07:00-08:00,Chat,Sales,10,473,1,0,91.95
2026-06-08,Monday,7,07:00-08:00,Chat,General,3,381,1,0,94.15
2026-06-08,Monday,7,07:00-08:00,Email,Billing,3,554,1,0,93.45
2026-06-08,Monday,7,07:00-08:00,Email,Technical,4,572,1,0,94.13
2026-06-08,Monday,7,07:00-08:00,Email,Sales,3,577,1,0,96.1
2026-06-08,Monday,7,07:00-08:00,Email,General,1,542,1,0,91.92
2026-06-08,Monday,8,08:00-09:00,Voice,Billing,9,311,1,0,91.77
2026-06-08,Monday,8,08:00-09:00,Voice,Technical,24,275,2,0,94.22
2026-06-08,Monday,8,08:00-09:00,Voice,Sales,15,328,1,0,88.52
2026-06-08,Monday,8,08:00-09:00,Voice,General,7,282,1,0,96.06
2026-06-08,Monday,8,08:00-09:00,Chat,Billing,13,468,1,0,46.24
2026-06-08,Monday,8,08:00-09:00,Chat,Technical,18,478,3,0,93.13
2026-06-08,Monday,8,08:00-09:00,Chat,Sales,15,497,1,0,40.61
2026-06-08,Monday,8,08:00-09:00,Chat,General,5,409,1,0,89.0
2026-06-08,Monday,8,08:00-09:00,Email,Billing,5,537,1,0,94.75
2026-06-08,Monday,8,08:00-09:00,Email,Technical,8,687,1,0,92.33
2026-06-08,Monday,8,08:00-09:00,Email,Sales,7,653,1,0,90.95
2026-06-08,Monday,8,08:00-09:00,Email,General,2,600,1,0,87.78
2026-06-08,Monday,9,09:00-10:00,Voice,Billing,17,294,1,0,85.11
2026-06-08,Monday,9,09:00-10:00,Voice,Technical,43,298,3,0,58.89
2026-06-08,Monday,9,09:00-10:00,Voice,Sales,25,258,1,0,35.29
2026-06-08,Monday,9,09:00-10:00,Voice,General,14,287,1,0,94.86
2026-06-08,Monday,9,09:00-10:00,Chat,Billing,12,355,1,0,91.21
2026-06-08,Monday,9,09:00-10:00,Chat,Technical,23,415,2,0,47.77
2026-06-08,Monday,9,09:00-10:00,Chat,Sales,20,430,1,0,42.61
2026-06-08,Monday,9,09:00-10:00,Chat,General,10,439,1,0,85.38
2026-06-08,Monday,9,09:00-10:00,Email,Billing,6,564,1,0,91.13
2026-06-08,Monday,9,09:00-10:00,Email,Technical,11,529,1,0,97.65
2026-06-08,Monday,9,09:00-10:00,Email,Sales,10,659,1,0,36.36
2026-06-08,Monday,9,09:00-10:00,Email,General,5,699,1,0,92.77
2026-06-08,Monday,10,10:00-11:00,Voice,Billing,21,308,2,0,91.56
2026-06-08,Monday,10,10:00-11:00,Voice,Technical,48,295,4,0,89.81
2026-06-08,Monday,10,10:00-11:00,Voice,Sales,38,331,2,0,42.3
2026-06-08,Monday,10,10:00-11:00,Voice,General,23,314,1,0,37.72
2026-06-08,Monday,10,10:00-11:00,Chat,Billing,15,386,2,0,92.6
2026-06-08,Monday,10,10:00-11:00,Chat,Technical,23,460,1,0,30.0
2026-06-08,Monday,10,10:00-11:00,Chat,Sales,17,410,1,0,37.37
2026-06-08,Monday,10,10:00-11:00,Chat,General,9,447,1,0,91.78
2026-06-08,Monday,10,10:00-11:00,Email,Billing,11,553,2,0,92.73
2026-06-08,Monday,10,10:00-11:00,Email,Technical,21,508,1,0,30.0
2026-06-08,Monday,10,10:00-11:00,Email,Sales,14,430,2,0,92.3
2026-06-08,Monday,10,10:00-11:00,Email,General,7,547,1,0,92.76
2026-06-08,Monday,11,11:00-12:00,Voice,Billing,30,288,1,0,30.0
2026-06-08,Monday,11,11:00-12:00,Voice,Technical,46,360,2,0,33.13
2026-06-08,Monday,11,11:00-12:00,Voice,Sales,46,287,4,0,89.95
2026-06-08,Monday,11,11:00-12:00,Voice,General,25,264,1,0,49.45
2026-06-08,Monday,11,11:00-12:00,Chat,Billing,24,448,1,0,30.0
2026-06-08,Monday,11,11:00-12:00,Chat,Technical,34,404,3,0,53.39
2026-06-08,Monday,11,11:00-12:00,Chat,Sales,26,472,4,0,88.08
2026-06-08,Monday,11,11:00-12:00,Chat,General,17,452,3,0,92.4
2026-06-08,Monday,11,11:00-12:00,Email,Billing,15,546,1,0,49.03
2026-06-08,Monday,11,11:00-12:00,Email,Technical,33,628,7,0,90.36
2026-06-08,Monday,11,11:00-12:00,Email,Sales,17,688,2,0,51.01
2026-06-08,Monday,11,11:00-12:00,Email,General,11,481,1,0,90.38
2026-06-08,Monday,12,12:00-13:00,Voice,Billing,24,350,2,0,88.71
2026-06-08,Monday,12,12:00-13:00,Voice,Technical,63,275,6,0,90.88
2026-06-08,Monday,12,12:00-13:00,Voice,Sales,59,298,4,0,56.55
