date,hour,interval,channel,skill_group,calls_received,predicted_calls,baseline_calls,split,model
2026-06-22,15,15:00-16:00,Voice,Billing,27,24.47,23.0,test,RandomForest
2026-06-22,15,15:00-16:00,Voice,General,16,20.7,25.0,test,RandomForest
2026-06-22,15,15:00-16:00,Voice,Sales,35,36.28,37.0,test,RandomForest
2026-06-22,15,15:00-16:00,Voice,Technical,36,46.36,43.0,test,RandomForest
2026-06-22,16,16:00-17:00,Chat,Billing,14,12.78,11.0,test,RandomForest
2026-06-22,16,16:00-17:00,Chat,General,12,15.15,14.0,test,RandomForest
2026-06-22,16,16:00-17:00,Chat,Sales,27,17.27,18.0,test,RandomForest
2026-06-22,16,16:00-17:00,Chat,Technical,30,23.0,23.0,test,RandomForest
2026-06-22,16,16:00-17:00,Email,Billing,8,12.38,12.0,test,RandomForest
2026-06-22,16,16:00-17:00,Email,General,2,2.72,3.0,test,RandomForest
2026-06-22,16,16:00-17:00,Email,Sales,11,10.31,8.0,test,RandomForest
2026-06-22,16,16:00-17:00,Email,Technical,17,16.27,13.0,test,RandomForest
2026-06-22,16,16:00-17:00,Voice,Billing,27,20.88,21.0,test,RandomForest
2026-06-22,16,16:00-17:00,Voice,General,14,14.74,14.0,test,RandomForest
2026-06-22,16,16:00-17:00,Voice,Sales,31,33.55,36.0,test,RandomForest
2026-06-22,16,16:00-17:00,Voice,Technical,34,32.33,34.0,test,RandomForest
2026-06-22,17,17:00-18:00,Chat,Billing,7,8.89,7.0,test,RandomForest
2026-06-22,17,17:00-18:00,Chat,General,4,7.58,7.0,test,RandomForest
2026-06-22,17,17:00-18:00,Chat,Sales,18,19.87,13.0,test,RandomForest
2026-06-22,17,17:00-18:00,Chat,Technical,27,15.91,16.0,test,RandomForest
2026-06-22,17,17:00-18:00,Email,Billing,5,6.74,6.0,test,RandomForest
2026-06-22,17,17:00-18:00,Email,General,6,4.78,5.0,test,RandomForest
2026-06-22,17,17:00-18:00,Email,Sales,11,9.63,8.0,test,RandomForest
2026-06-22,17,17:00-18:00,Email,Technical,4,10.87,14.0,test,RandomForest
2026-06-22,17,17:00-18:00,Voice,Billing,15,15.51,16.0,test,RandomForest
2026-06-22,17,17:00-18:00,Voice,General,11,12.06,14.0,test,RandomForest
2026-06-22,17,17:00-18:00,Voice,Sales,16,20.36,20.0,test,RandomForest
2026-06-22,17,17:00-18:00,Voice,Technical,19,17.98,18.0,test,RandomForest
2026-06-22,18,18:00-19:00,Chat,Billing,2,3.17,2.0,test,RandomForest
2026-06-22,18,18:00-19:00,Chat,General,4,1.87,5.0,test,RandomForest
2026-06-22,18,18:00-19:00,Chat,Sales,6,4.05,6.0,test,RandomForest
2026-06-22,18,18:00-19:00,Chat,Technical,3,4.77,11.0,test,RandomForest
2026-06-22,18,18:00-19:00,Email,Billing,2,2.07,2.0,test,RandomForest
2026-06-22,18,18:00-19:00,Email,General,0,1.25,4.0,test,RandomForest
2026-06-22,18,18:00-19:00,Email,Sales,0,2.52,3.0,test,RandomForest
2026-06-22,18,18:00-19:00,Email,Technical,2,3.33,3.0,test,RandomForest
2026-06-22,18,18:00-19:00,Voice,Billing,2,4.55,6.0,test,RandomForest
2026-06-22,18,18:00-19:00,Voice,General,3,3.05,5.0,test,RandomForest
2026-06-22,18,18:00-19:00,Voice,Sales,8,6.15,7.0,test,RandomForest
2026-06-22,18,18:00-19:00,Voice,Technical,6,5.75,8.0,test,RandomForest
2026-06-22,19,19:00-20:00,Chat,Billing,3,2.81,6.0,test,RandomForest
2026-06-22,19,19:00-20:00,Chat,General,2,2.51,3.0,test,RandomForest
2026-06-22,19,19:00-20:00,Chat,Sales,1,3.47,9.0,test,RandomForest
2026-06-22,19,19:00-20:00,Chat,Technical,3,5.06,12.0,test,RandomForest
2026-06-22,19,19:00-20:00,Email,Billing,0,4.44,2.0,test,RandomForest
2026-06-22,19,19:00-20:00,Email,General,1,2.95,1.0,test,RandomForest
2026-06-22,19,19:00-20:00,Email,Sales,0,2.46,6.0,test,RandomForest
2026-06-22,19,19:00-20:00,Email,Technical,2,3.34,3.0,test,RandomForest
2026-06-22,19,19:00-20:00,Voice,Billing,2,4.55,6.0,test,RandomForest
2026-06-22,19,19:00-20:00,Voice,General,3,3.75,3.0,test,RandomForest
2026-06-22,19,19:00-20:00,Voice,Sales,1,8.11,13.0,test,RandomForest
2026-06-22,19,19:00-20:00,Voice,Technical,7,8.37,16.0,test,RandomForest
2026-06-22,20,20:00-21:00,Chat,Billing,2,3.14,2.0,test,RandomForest
2026-06-22,20,20:00-21:00,Chat,General,5,2.63,1.0,test,RandomForest
2026-06-22,20,20:00-21:00,Chat,Sales,3,4.11,2.0,test,RandomForest
2026-06-22,20,20:00-21:00,Chat,Technical,1,5.4,1.0,test,RandomForest
2026-06-22,20,20:00-21:00,Email,Billing,0,2.07,2.0,test,RandomForest
2026-06-22,20,20:00-21:00,Email,General,1,1.68,1.0,test,RandomForest
2026-06-22,20,20:00-21:00,Email,Sales,0,2.41,2.0,test,RandomForest
2026-06-22,20,20:00-21:00,Email,Technical,2,3.38,0.0,test,RandomForest
2026-06-22,20,20:00-21:00,Voice,Billing,6,4.66,2.0,test,RandomForest
2026-06-22,20,20:00-21:00,Voice,General,1,3.42,4.0,test,RandomForest
2026-06-22,20,20:00-21:00,Voice,Sales,5,6.46,1.0,test,RandomForest
2026-06-22,20,20:00-21:00,Voice,Technical,3,6.37,4.0,test,RandomForest
2026-06-22,21,21:00-22:00,Chat,Billing,1,3.15,3.0,test,RandomForest
2026-06-22,21,21:00-22:00,Chat,General,1,2.63,0.0,test,RandomForest
2026-06-22,21,21:00-22:00,Chat,Sales,2,4.5,3.0,test,RandomForest
2026-06-22,21,21:00-22:00,Chat,Technical,3,4.82,6.0,test,RandomForest
2026-06-22,21,21:00-22:00,Email,Billing,1,4.17,0.0,test,RandomForest
2026-06-22,21,21:00-22:00,Email,General,0,1.69,0.0,test,RandomForest
2026-06-22,21,21:00-22:00,Email,Sales,1,4.19,1.0,test,RandomForest
2026-06-22,21,21:00-22:00,Email,Technical,2,3.3,4.0,test,RandomForest
2026-06-22,21,21:00-22:00,Voice,Billing,0,4.66,3.0,test,RandomForest
2026-06-22,21,21:00-22:00,Voice,General,5,3.66,1.0,test,RandomForest
2026-06-22,21,21:00-22:00,Voice,Sales,2,7.08,4.0,test,RandomForest
2026-06-22,21,21:00-22:00,Voice,Technical,2,6.06,6.0,test,RandomForest
2026-06-22,22,22:00-23:00,Chat,Billing,4,2.84,5.0,test,RandomForest
2026-06-22,22,22:00-23:00,Chat,General,2,2.55,3.0,test,RandomForest
2026-06-22,22,22:00-23:00,Chat,Sales,4,3.85,5.0,test,RandomForest
2026-06-22,22,22:00-23:00,Chat,Technical,3,4.71,7.0,test,RandomForest
2026-06-22,22,22:00-23:00,Email,Billing,2,1.75,6.0,test,RandomForest
2026-06-22,22,22:00-23:00,Email,General,3,1.58,3.0,test,RandomForest
2026-06-22,22,22:00-23:00,Email,Sales,1,2.19,3.0,test,RandomForest
2026-06-22,22,22:00-23:00,Email,Technical,6,3.3,4.0,test,RandomForest
2026-06-22,22,22:00-23:00,Voice,Billing,3,6.15,4.0,test,RandomForest
2026-06-22,22,22:00-23:00,Voice,General,5,3.74,1.0,test,RandomForest
2026-06-22,22,22:00-23:00,Voice,Sales,7,6.99,11.0,test,RandomForest
2026-06-22,22,22:00-23:00,Voice,Technical,10,8.61,17.0,test,RandomForest
2026-06-22,23,23:00-00:00,Chat,Billing,5,3.11,4.0,test,RandomForest
2026-06-22,23,23:00-00:00,Chat,General,1,2.68,1.0,test,RandomForest
2026-06-22,23,23:00-00:00,Chat,Sales,6,3.85,4.0,test,RandomForest
2026-06-22,23,23:00-00:00,Chat,Technical,2,4.93,5.0,test,RandomForest
2026-06-22,23,23:00-00:00,Email,Billing,1,1.8,4.0,test,RandomForest
2026-06-22,23,23:00-00:00,Email,General,2,1.17,4.0,test,RandomForest
2026-06-22,23,23:00-00:00,Email,Sales,3,2.1,2.0,test,RandomForest
2026-06-22,23,23:00-00:00,Email,Technical,1,3.46,3.0,test,RandomForest
2026-06-22,23,23:00-00:00,Voice,Billing,2,4.67,3.0,test,RandomForest
2026-06-22,23,23:00-00:00,Voice,General,1,3.85,1.0,test,RandomForest
2026-06-22,23,23:00-00:00,Voice,Sales,2,7.05,6.0,test,RandomForest
2026-06-22,23,23:00-00:00,Voice,Technical,3,6.8,6.0,test,RandomForest
2026-06-23,0,00:00-01:00,Chat,Billing,5,3.09,6.0,test,RandomForest
2026-06-23,0,00:00-01:00,Chat,General,2,2.71,7.0,test,RandomForest
2026-06-23,0,00:00-01:00,Chat,Sales,9,3.92,6.0,test,RandomForest
2026-06-23,0,00:00-01:00,Chat,Technical,8,5.28,7.0,test,RandomForest
2026-06-23,0,00:00-01:00,Email,Billing,4,2.05,0.0,test,RandomForest
2026-06-23,0,00:00-01:00,Email,General,1,1.74,0.0,test,RandomForest
2026-06-23,0,00:00-01:00,Email,Sales,6,2.63,7.0,test,RandomForest
2026-06-23,0,00:00-01:00,Email,Technical,3,3.12,4.0,test,RandomForest
2026-06-23,0,00:00-01:00,Voice,Billing,6,4.23,8.0,test,RandomForest
2026-06-23,0,00:00-01:00,Voice,General,4,3.49,2.0,test,RandomForest
2026-06-23,0,00:00-01:00,Voice,Sales,9,7.33,7.0,test,RandomForest
2026-06-23,0,00:00-01:00,Voice,Technical,13,7.1,12.0,test,RandomForest
2026-06-23,1,01:00-02:00,Chat,Billing,2,3.15,4.0,test,RandomForest
2026-06-23,1,01:00-02:00,Chat,General,2,2.62,1.0,test,RandomForest
2026-06-23,1,01:00-02:00,Chat,Sales,3,3.87,4.0,test,RandomForest
2026-06-23,1,01:00-02:00,Chat,Technical,2,5.05,5.0,test,RandomForest
2026-06-23,1,01:00-02:00,Email,Billing,2,2.07,2.0,test,RandomForest
2026-06-23,1,01:00-02:00,Email,General,0,1.74,2.0,test,RandomForest
2026-06-23,1,01:00-02:00,Email,Sales,2,2.47,1.0,test,RandomForest
2026-06-23,1,01:00-02:00,Email,Technical,2,3.28,2.0,test,RandomForest
2026-06-23,1,01:00-02:00,Voice,Billing,2,4.26,8.0,test,RandomForest
2026-06-23,1,01:00-02:00,Voice,General,3,3.46,4.0,test,RandomForest
2026-06-23,1,01:00-02:00,Voice,Sales,2,6.16,12.0,test,RandomForest
2026-06-23,1,01:00-02:00,Voice,Technical,6,7.44,8.0,test,RandomForest
2026-06-23,2,02:00-03:00,Chat,Billing,3,3.05,1.0,test,RandomForest
2026-06-23,2,02:00-03:00,Chat,General,0,2.62,0.0,test,RandomForest
2026-06-23,2,02:00-03:00,Chat,Sales,4,3.88,4.0,test,RandomForest
2026-06-23,2,02:00-03:00,Chat,Technical,2,5.19,6.0,test,RandomForest
2026-06-23,2,02:00-03:00,Email,Billing,3,2.05,0.0,test,RandomForest
2026-06-23,2,02:00-03:00,Email,General,0,1.74,2.0,test,RandomForest
2026-06-23,2,02:00-03:00,Email,Sales,1,2.47,1.0,test,RandomForest
2026-06-23,2,02:00-03:00,Email,Technical,1,3.3,2.0,test,RandomForest
2026-06-23,2,02:00-03:00,Voice,Billing,3,5.01,2.0,test,RandomForest
2026-06-23,2,02:00-03:00,Voice,General,7,3.55,2.0,test,RandomForest
2026-06-23,2,02:00-03:00,Voice,Sales,6,6.58,2.0,test,RandomForest
2026-06-23,2,02:00-03:00,Voice,Technical,3,6.6,4.0,test,RandomForest
2026-06-23,3,03:00-04:00,Chat,Billing,4,3.05,1.0,test,RandomForest
2026-06-23,3,03:00-04:00,Chat,General,5,2.62,1.0,test,RandomForest
2026-06-23,3,03:00-04:00,Chat,Sales,6,3.88,4.0,test,RandomForest
2026-06-23,3,03:00-04:00,Chat,Technical,10,5.26,3.0,test,RandomForest
2026-06-23,3,03:00-04:00,Email,Billing,2,2.07,0.0,test,RandomForest
2026-06-23,3,03:00-04:00,Email,General,4,1.83,3.0,test,RandomForest
2026-06-23,3,03:00-04:00,Email,Sales,1,2.37,0.0,test,RandomForest
2026-06-23,3,03:00-04:00,Email,Technical,2,3.29,0.0,test,RandomForest
2026-06-23,3,03:00-04:00,Voice,Billing,4,4.91,2.0,test,RandomForest
2026-06-23,3,03:00-04:00,Voice,General,5,3.49,2.0,test,RandomForest
2026-06-23,3,03:00-04:00,Voice,Sales,14,7.55,3.0,test,RandomForest
2026-06-23,3,03:00-04:00,Voice,Technical,11,6.49,5.0,test,RandomForest
2026-06-23,4,04:00-05:00,Chat,Billing,5,3.08,0.0,test,RandomForest
2026-06-23,4,04:00-05:00,Chat,General,7,2.62,0.0,test,RandomForest
2026-06-23,4,04:00-05:00,Chat,Sales,6,4.32,2.0,test,RandomForest
2026-06-23,4,04:00-05:00,Chat,Technical,8,5.13,4.0,test,RandomForest
2026-06-23,4,04:00-05:00,Email,Billing,3,2.07,0.0,test,RandomForest
2026-06-23,4,04:00-05:00,Email,General,2,1.74,2.0,test,RandomForest
2026-06-23,4,04:00-05:00,Email,Sales,2,2.62,5.0,test,RandomForest
2026-06-23,4,04:00-05:00,Email,Technical,9,3.28,1.0,test,RandomForest
2026-06-23,4,04:00-05:00,Voice,Billing,5,5.24,0.0,test,RandomForest
2026-06-23,4,04:00-05:00,Voice,General,5,3.48,2.0,test,RandomForest
2026-06-23,4,04:00-05:00,Voice,Sales,13,7.11,6.0,test,RandomForest
2026-06-23,4,04:00-05:00,Voice,Technical,16,6.85,2.0,test,RandomForest
2026-06-23,5,05:00-06:00,Chat,Billing,6,3.21,7.0,test,RandomForest
2026-06-23,5,05:00-06:00,Chat,General,3,2.61,2.0,test,RandomForest
2026-06-23,5,05:00-06:00,Chat,Sales,5,4.69,4.0,test,RandomForest
2026-06-23,5,05:00-06:00,Chat,Technical,6,5.34,7.0,test,RandomForest
2026-06-23,5,05:00-06:00,Email,Billing,2,2.07,2.0,test,RandomForest
2026-06-23,5,05:00-06:00,Email,General,2,2.13,5.0,test,RandomForest
2026-06-23,5,05:00-06:00,Email,Sales,4,2.41,3.0,test,RandomForest
2026-06-23,5,05:00-06:00,Email,Technical,1,3.08,8.0,test,RandomForest
2026-06-23,5,05:00-06:00,Voice,Billing,9,4.8,5.0,test,RandomForest
2026-06-23,5,05:00-06:00,Voice,General,7,3.66,7.0,test,RandomForest
2026-06-23,5,05:00-06:00,Voice,Sales,17,7.03,16.0,test,RandomForest
2026-06-23,5,05:00-06:00,Voice,Technical,11,7.42,3.0,test,RandomForest
2026-06-23,6,06:00-07:00,Chat,Billing,0,3.18,6.0,test,RandomForest
2026-06-23,6,06:00-07:00,Chat,General,1,2.62,3.0,test,RandomForest
2026-06-23,6,06:00-07:00,Chat,Sales,2,4.31,7.0,test,RandomForest
2026-06-23,6,06:00-07:00,Chat,Technical,1,5.04,8.0,test,RandomForest
2026-06-23,6,06:00-07:00,Email,Billing,1,2.36,4.0,test,RandomForest
2026-06-23,6,06:00-07:00,Email,General,1,2.07,2.0,test,RandomForest
2026-06-23,6,06:00-07:00,Email,Sales,1,2.51,3.0,test,RandomForest
2026-06-23,6,06:00-07:00,Email,Technical,2,4.37,7.0,test,RandomForest
2026-06-23,6,06:00-07:00,Voice,Billing,1,4.88,5.0,test,RandomForest
2026-06-23,6,06:00-07:00,Voice,General,1,3.49,2.0,test,RandomForest
2026-06-23,6,06:00-07:00,Voice,Sales,2,5.9,7.0,test,RandomForest
2026-06-23,6,06:00-07:00,Voice,Technical,2,7.54,15.0,test,RandomForest
2026-06-23,7,07:00-08:00,Chat,Billing,1,3.1,1.0,test,RandomForest
2026-06-23,7,07:00-08:00,Chat,General,2,2.61,2.0,test,RandomForest
2026-06-23,7,07:00-08:00,Chat,Sales,6,4.41,4.0,test,RandomForest
2026-06-23,7,07:00-08:00,Chat,Technical,4,5.25,7.0,test,RandomForest
2026-06-23,7,07:00-08:00,Email,Billing,1,2.07,0.0,test,RandomForest
2026-06-23,7,07:00-08:00,Email,General,1,1.74,1.0,test,RandomForest
2026-06-23,7,07:00-08:00,Email,Sales,0,2.83,5.0,test,RandomForest
2026-06-23,7,07:00-08:00,Email,Technical,1,3.9,2.0,test,RandomForest
2026-06-23,7,07:00-08:00,Voice,Billing,4,4.78,3.0,test,RandomForest
2026-06-23,7,07:00-08:00,Voice,General,1,3.62,6.0,test,RandomForest
2026-06-23,7,07:00-08:00,Voice,Sales,1,6.74,5.0,test,RandomForest
2026-06-23,7,07:00-08:00,Voice,Technical,4,8.47,8.0,test,RandomForest
2026-06-23,8,08:00-09:00,Chat,Billing,13,9.95,7.0,test,RandomForest
2026-06-23,8,08:00-09:00,Chat,General,8,7.21,6.0,test,RandomForest
2026-06-23,8,08:00-09:00,Chat,Sales,8,13.96,11.0,test,RandomForest
2026-06-23,8,08:00-09:00,Chat,Technical,14,19.44,17.0,test,RandomForest
2026-06-23,8,08:00-09:00,Email,Billing,8,7.27,5.0,test,RandomForest
2026-06-23,8,08:00-09:00,Email,General,6,6.76,6.0,test,RandomForest
2026-06-23,8,08:00-09:00,Email,Sales,6,10.07,8.0,test,RandomForest
2026-06-23,8,08:00-09:00,Email,Technical,6,9.37,6.0,test,RandomForest
2026-06-23,8,08:00-09:00,Voice,Billing,12,16.99,12.0,test,RandomForest
2026-06-23,8,08:00-09:00,Voice,General,7,10.3,9.0,test,RandomForest
2026-06-23,8,08:00-09:00,Voice,Sales,11,22.14,19.0,test,RandomForest
2026-06-23,8,08:00-09:00,Voice,Technical,28,24.42,31.0,test,RandomForest
2026-06-23,9,09:00-10:00,Chat,Billing,15,15.56,15.0,test,RandomForest
2026-06-23,9,09:00-10:00,Chat,General,12,11.11,12.0,test,RandomForest
2026-06-23,9,09:00-10:00,Chat,Sales,16,18.97,19.0,test,RandomForest
2026-06-23,9,09:00-10:00,Chat,Technical,20,24.23,26.0,test,RandomForest
2026-06-23,9,09:00-10:00,Email,Billing,11,9.89,9.0,test,RandomForest
2026-06-23,9,09:00-10:00,Email,General,7,8.57,8.0,test,RandomForest
2026-06-23,9,09:00-10:00,Email,Sales,9,12.94,9.0,test,RandomForest
2026-06-23,9,09:00-10:00,Email,Technical,15,17.74,17.0,test,RandomForest
2026-06-23,9,09:00-10:00,Voice,Billing,21,24.14,20.0,test,RandomForest
2026-06-23,9,09:00-10:00,Voice,General,14,14.74,15.0,test,RandomForest
2026-06-23,9,09:00-10:00,Voice,Sales,26,30.7,27.0,test,RandomForest
2026-06-23,9,09:00-10:00,Voice,Technical,29,35.15,35.0,test,RandomForest
2026-06-23,10,10:00-11:00,Chat,Billing,17,25.77,31.0,test,RandomForest
2026-06-23,10,10:00-11:00,Chat,General,11,11.57,11.0,test,RandomForest
2026-06-23,10,10:00-11:00,Chat,Sales,23,18.5,16.0,test,RandomForest
2026-06-23,10,10:00-11:00,Chat,Technical,30,32.01,15.0,test,RandomForest
2026-06-23,10,10:00-11:00,Email,Billing,12,10.19,8.0,test,RandomForest
2026-06-23,10,10:00-11:00,Email,General,10,9.56,5.0,test,RandomForest
2026-06-23,10,10:00-11:00,Email,Sales,19,11.44,13.0,test,RandomForest
2026-06-23,10,10:00-11:00,Email,Technical,17,19.33,19.0,test,RandomForest
2026-06-23,10,10:00-11:00,Voice,Billing,28,29.99,37.0,test,RandomForest
2026-06-23,10,10:00-11:00,Voice,General,19,19.6,20.0,test,RandomForest
2026-06-23,10,10:00-11:00,Voice,Sales,41,38.73,39.0,test,RandomForest
2026-06-23,10,10:00-11:00,Voice,Technical,46,41.63,38.0,test,RandomForest
2026-06-23,11,11:00-12:00,Chat,Billing,16,21.83,23.0,test,RandomForest
2026-06-23,11,11:00-12:00,Chat,General,15,11.36,11.0,test,RandomForest
2026-06-23,11,11:00-12:00,Chat,Sales,29,30.35,34.0,test,RandomForest
2026-06-23,11,11:00-12:00,Chat,Technical,37,32.99,40.0,test,RandomForest
2026-06-23,11,11:00-12:00,Email,Billing,10,15.95,22.0,test,RandomForest
2026-06-23,11,11:00-12:00,Email,General,10,10.0,15.0,test,RandomForest
2026-06-23,11,11:00-12:00,Email,Sales,16,17.13,20.0,test,RandomForest
2026-06-23,11,11:00-12:00,Email,Technical,14,16.44,10.0,test,RandomForest
2026-06-23,11,11:00-12:00,Voice,Billing,29,30.66,36.0,test,RandomForest
2026-06-23,11,11:00-12:00,Voice,General,18,22.74,18.0,test,RandomForest
2026-06-23,11,11:00-12:00,Voice,Sales,52,43.87,47.0,test,RandomForest
2026-06-23,11,11:00-12:00,Voice,Technical,48,52.3,51.0,test,RandomForest
2026-06-23,12,12:00-13:00,Chat,Billing,21,22.68,25.0,test,RandomForest
2026-06-23,12,12:00-13:00,Chat,General,10,14.07,14.0,test,RandomForest
2026-06-23,12,12:00-13:00,Chat,Sales,30,28.09,29.0,test,RandomForest
2026-06-23,12,12:00-13:00,Chat,Technical,27,35.38,45.0,test,RandomForest
2026-06-23,12,12:00-13:00,Email,Billing,7,14.08,18.0,test,RandomForest
2026-06-23,12,12:00-13:00,Email,General,13,10.07,9.0,test,RandomForest
2026-06-23,12,12:00-13:00,Email,Sales,26,17.15,21.0,test,RandomForest
2026-06-23,12,12:00-13:00,Email,Technical,18,20.06,20.0,test,RandomForest
2026-06-23,12,12:00-13:00,Voice,Billing,34,33.87,43.0,test,RandomForest
2026-06-23,12,12:00-13:00,Voice,General,19,21.61,20.0,test,RandomForest
2026-06-23,12,12:00-13:00,Voice,Sales,44,44.47,39.0,test,RandomForest
2026-06-23,12,12:00-13:00,Voice,Technical,53,53.43,54.0,test,RandomForest
2026-06-23,13,13:00-14:00,Chat,Billing,21,22.64,27.0,test,RandomForest
2026-06-23,13,13:00-14:00,Chat,General,16,15.52,15.0,test,RandomForest
2026-06-23,13,13:00-14:00,Chat,Sales,29,28.69,30.0,test,RandomForest
2026-06-23,13,13:00-14:00,Chat,Technical,34,33.13,44.0,test,RandomForest
2026-06-23,13,13:00-14:00,Email,Billing,14,14.68,17.0,test,RandomForest
2026-06-23,13,13:00-14:00,Email,General,8,9.04,8.0,test,RandomForest
2026-06-23,13,13:00-14:00,Email,Sales,15,16.42,17.0,test,RandomForest
2026-06-23,13,13:00-14:00,Email,Technical,33,18.67,22.0,test,RandomForest
2026-06-23,13,13:00-14:00,Voice,Billing,39,31.15,37.0,test,RandomForest
2026-06-23,13,13:00-14:00,Voice,General,23,23.16,23.0,test,RandomForest
2026-06-23,13,13:00-14:00,Voice,Sales,51,45.2,46.0,test,RandomForest
2026-06-23,13,13:00-14:00,Voice,Technical,42,49.55,44.0,test,RandomForest
2026-06-23,14,14:00-15:00,Chat,Billing,15,20.73,21.0,test,RandomForest
2026-06-23,14,14:00-15:00,Chat,General,19,14.85,17.0,test,RandomForest
2026-06-23,14,14:00-15:00,Chat,Sales,25,27.29,28.0,test,RandomForest
2026-06-23,14,14:00-15:00,Chat,Technical,41,32.47,38.0,test,RandomForest
2026-06-23,14,14:00-15:00,Email,Billing,14,13.25,16.0,test,RandomForest
2026-06-23,14,14:00-15:00,Email,General,7,9.71,11.0,test,RandomForest
2026-06-23,14,14:00-15:00,Email,Sales,18,15.7,17.0,test,RandomForest
2026-06-23,14,14:00-15:00,Email,Technical,16,20.42,27.0,test,RandomForest
2026-06-23,14,14:00-15:00,Voice,Billing,37,31.56,40.0,test,RandomForest
2026-06-23,14,14:00-15:00,Voice,General,20,23.3,29.0,test,RandomForest
2026-06-23,14,14:00-15:00,Voice,Sales,43,41.72,40.0,test,RandomForest
2026-06-23,14,14:00-15:00,Voice,Technical,54,52.18,59.0,test,RandomForest
2026-06-23,15,15:00-16:00,Chat,Billing,23,16.17,15.0,test,RandomForest
2026-06-23,15,15:00-16:00,Chat,General,16,12.08,9.0,test,RandomForest
2026-06-23,15,15:00-16:00,Chat,Sales,16,25.6,24.0,test,RandomForest
2026-06-23,15,15:00-16:00,Chat,Technical,30,29.81,31.0,test,RandomForest
2026-06-23,15,15:00-16:00,Email,Billing,12,10.1,10.0,test,RandomForest
2026-06-23,15,15:00-16:00,Email,General,11,9.05,11.0,test,RandomForest
2026-06-23,15,15:00-16:00,Email,Sales,14,13.96,16.0,test,RandomForest
2026-06-23,15,15:00-16:00,Email,Technical,16,15.79,13.0,test,RandomForest
2026-06-23,15,15:00-16:00,Voice,Billing,26,28.28,32.0,test,RandomForest
2026-06-23,15,15:00-16:00,Voice,General,24,19.62,22.0,test,RandomForest
2026-06-23,15,15:00-16:00,Voice,Sales,43,39.35,40.0,test,RandomForest
2026-06-23,15,15:00-16:00,Voice,Technical,48,40.79,39.0,test,RandomForest
2026-06-23,16,16:00-17:00,Chat,Billing,16,14.13,14.0,test,RandomForest
2026-06-23,16,16:00-17:00,Chat,General,5,9.14,7.0,test,RandomForest
2026-06-23,16,16:00-17:00,Chat,Sales,12,23.89,22.0,test,RandomForest
2026-06-23,16,16:00-17:00,Chat,Technical,18,27.97,32.0,test,RandomForest
2026-06-23,16,16:00-17:00,Email,Billing,5,7.54,6.0,test,RandomForest
2026-06-23,16,16:00-17:00,Email,General,4,5.57,6.0,test,RandomForest
2026-06-23,16,16:00-17:00,Email,Sales,13,10.8,9.0,test,RandomForest
2026-06-23,16,16:00-17:00,Email,Technical,11,16.93,24.0,test,RandomForest
2026-06-23,16,16:00-17:00,Voice,Billing,15,23.59,20.0,test,RandomForest
2026-06-23,16,16:00-17:00,Voice,General,26,17.29,21.0,test,RandomForest
2026-06-23,16,16:00-17:00,Voice,Sales,29,31.5,26.0,test,RandomForest
2026-06-23,16,16:00-17:00,Voice,Technical,28,35.31,38.0,test,RandomForest
2026-06-23,17,17:00-18:00,Chat,Billing,7,9.56,10.0,test,RandomForest
2026-06-23,17,17:00-18:00,Chat,General,9,8.57,8.0,test,RandomForest
2026-06-23,17,17:00-18:00,Chat,Sales,12,18.52,23.0,test,RandomForest
2026-06-23,17,17:00-18:00,Chat,Technical,13,21.99,16.0,test,RandomForest
2026-06-23,17,17:00-18:00,Email,Billing,3,5.81,4.0,test,RandomForest
2026-06-23,17,17:00-18:00,Email,General,3,4.22,3.0,test,RandomForest
2026-06-23,17,17:00-18:00,Email,Sales,7,8.61,5.0,test,RandomForest
2026-06-23,17,17:00-18:00,Email,Technical,6,10.89,14.0,test,RandomForest
2026-06-23,17,17:00-18:00,Voice,Billing,15,16.11,17.0,test,RandomForest
2026-06-23,17,17:00-18:00,Voice,General,16,10.61,9.0,test,RandomForest
2026-06-23,17,17:00-18:00,Voice,Sales,18,19.19,23.0,test,RandomForest
2026-06-23,17,17:00-18:00,Voice,Technical,33,25.73,30.0,test,RandomForest
2026-06-23,18,18:00-19:00,Chat,Billing,4,3.11,5.0,test,RandomForest
2026-06-23,18,18:00-19:00,Chat,General,3,2.55,3.0,test,RandomForest
2026-06-23,18,18:00-19:00,Chat,Sales,3,4.46,5.0,test,RandomForest
2026-06-23,18,18:00-19:00,Chat,Technical,14,4.98,9.0,test,RandomForest
2026-06-23,18,18:00-19:00,Email,Billing,4,1.98,3.0,test,RandomForest
2026-06-23,18,18:00-19:00,Email,General,2,1.47,4.0,test,RandomForest
2026-06-23,18,18:00-19:00,Email,Sales,4,2.76,7.0,test,RandomForest
2026-06-23,18,18:00-19:00,Email,Technical,5,2.9,2.0,test,RandomForest
2026-06-23,18,18:00-19:00,Voice,Billing,6,4.78,6.0,test,RandomForest
2026-06-23,18,18:00-19:00,Voice,General,2,3.52,1.0,test,RandomForest
2026-06-23,18,18:00-19:00,Voice,Sales,7,6.67,6.0,test,RandomForest
2026-06-23,18,18:00-19:00,Voice,Technical,10,8.25,9.0,test,RandomForest
2026-06-23,19,19:00-20:00,Chat,Billing,2,3.1,2.0,test,RandomForest
2026-06-23,19,19:00-20:00,Chat,General,3,2.61,6.0,test,RandomForest
2026-06-23,19,19:00-20:00,Chat,Sales,4,3.78,2.0,test,RandomForest
