date,day_of_week,hour,interval,channel,skill_group,holiday,is_weekend,predicted_calls,lower_bound,upper_bound
2026-07-03,Friday,4,04:00-05:00,Voice,Billing,0,0,4.75,0.0,11.12
2026-07-03,Friday,4,04:00-05:00,Voice,Technical,0,0,9.01,2.64,15.38
2026-07-03,Friday,4,04:00-05:00,Voice,Sales,0,0,7.34,0.97,13.71
2026-07-03,Friday,4,04:00-05:00,Voice,General,0,0,3.96,0.0,10.33
2026-07-03,Friday,4,04:00-05:00,Chat,Billing,0,0,3.24,0.0,9.61
2026-07-03,Friday,4,04:00-05:00,Chat,Technical,0,0,5.64,0.0,12.01
2026-07-03,Friday,4,04:00-05:00,Chat,Sales,0,0,4.42,0.0,10.79
2026-07-03,Friday,4,04:00-05:00,Chat,General,0,0,2.54,0.0,8.91
2026-07-03,Friday,4,04:00-05:00,Email,Billing,0,0,2.46,0.0,8.83
2026-07-03,Friday,4,04:00-05:00,Email,Technical,0,0,3.22,0.0,9.59
2026-07-03,Friday,4,04:00-05:00,Email,Sales,0,0,3.15,0.0,9.52
2026-07-03,Friday,4,04:00-05:00,Email,General,0,0,1.82,0.0,8.19
2026-07-03,Friday,5,05:00-06:00,Voice,Billing,0,0,4.89,0.0,11.26
2026-07-03,Friday,5,05:00-06:00,Voice,Technical,0,0,7.67,1.3,14.04
2026-07-03,Friday,5,05:00-06:00,Voice,Sales,0,0,7.33,0.96,13.7
2026-07-03,Friday,5,05:00-06:00,Voice,General,0,0,3.81,0.0,10.18
2026-07-03,Friday,5,05:00-06:00,Chat,Billing,0,0,3.31,0.0,9.68
2026-07-03,Friday,5,05:00-06:00,Chat,Technical,0,0,5.18,0.0,11.55
2026-07-03,Friday,5,05:00-06:00,Chat,Sales,0,0,3.9,0.0,10.27
2026-07-03,Friday,5,05:00-06:00,Chat,General,0,0,2.42,0.0,8.79
2026-07-03,Friday,5,05:00-06:00,Email,Billing,0,0,1.84,0.0,8.21
2026-07-03,Friday,5,05:00-06:00,Email,Technical,0,0,3.13,0.0,9.5
2026-07-03,Friday,5,05:00-06:00,Email,Sales,0,0,2.63,0.0,9.0
2026-07-03,Friday,5,05:00-06:00,Email,General,0,0,1.68,0.0,8.05
2026-07-03,Friday,6,06:00-07:00,Voice,Billing,0,0,4.74,0.0,11.11
2026-07-03,Friday,6,06:00-07:00,Voice,Technical,0,0,8.66,2.29,15.03
2026-07-03,Friday,6,06:00-07:00,Voice,Sales,0,0,7.27,0.9,13.64
2026-07-03,Friday,6,06:00-07:00,Voice,General,0,0,3.84,0.0,10.21
2026-07-03,Friday,6,06:00-07:00,Chat,Billing,0,0,3.23,0.0,9.6
2026-07-03,Friday,6,06:00-07:00,Chat,Technical,0,0,5.8,0.0,12.17
2026-07-03,Friday,6,06:00-07:00,Chat,Sales,0,0,4.22,0.0,10.59
2026-07-03,Friday,6,06:00-07:00,Chat,General,0,0,2.44,0.0,8.81
2026-07-03,Friday,6,06:00-07:00,Email,Billing,0,0,1.99,0.0,8.36
2026-07-03,Friday,6,06:00-07:00,Email,Technical,0,0,3.25,0.0,9.62
2026-07-03,Friday,6,06:00-07:00,Email,Sales,0,0,2.53,0.0,8.9
2026-07-03,Friday,6,06:00-07:00,Email,General,0,0,1.43,0.0,7.8
2026-07-03,Friday,7,07:00-08:00,Voice,Billing,0,0,5.7,0.0,12.07
2026-07-03,Friday,7,07:00-08:00,Voice,Technical,0,0,7.77,1.4,14.14
2026-07-03,Friday,7,07:00-08:00,Voice,Sales,0,0,7.13,0.76,13.5
2026-07-03,Friday,7,07:00-08:00,Voice,General,0,0,4.11,0.0,10.48
2026-07-03,Friday,7,07:00-08:00,Chat,Billing,0,0,3.43,0.0,9.8
2026-07-03,Friday,7,07:00-08:00,Chat,Technical,0,0,5.79,0.0,12.16
2026-07-03,Friday,7,07:00-08:00,Chat,Sales,0,0,4.06,0.0,10.43
2026-07-03,Friday,7,07:00-08:00,Chat,General,0,0,2.88,0.0,9.25
2026-07-03,Friday,7,07:00-08:00,Email,Billing,0,0,2.72,0.0,9.09
2026-07-03,Friday,7,07:00-08:00,Email,Technical,0,0,3.01,0.0,9.38
2026-07-03,Friday,7,07:00-08:00,Email,Sales,0,0,2.29,0.0,8.66
2026-07-03,Friday,7,07:00-08:00,Email,General,0,0,1.47,0.0,7.84
2026-07-03,Friday,8,08:00-09:00,Voice,Billing,0,0,15.94,9.57,22.31
2026-07-03,Friday,8,08:00-09:00,Voice,Technical,0,0,23.73,17.36,30.1
2026-07-03,Friday,8,08:00-09:00,Voice,Sales,0,0,20.55,14.18,26.92
2026-07-03,Friday,8,08:00-09:00,Voice,General,0,0,11.49,5.12,17.86
2026-07-03,Friday,8,08:00-09:00,Chat,Billing,0,0,10.28,3.91,16.65
2026-07-03,Friday,8,08:00-09:00,Chat,Technical,0,0,15.7,9.33,22.07
2026-07-03,Friday,8,08:00-09:00,Chat,Sales,0,0,13.39,7.02,19.76
2026-07-03,Friday,8,08:00-09:00,Chat,General,0,0,7.3,0.93,13.67
2026-07-03,Friday,8,08:00-09:00,Email,Billing,0,0,6.06,0.0,12.43
2026-07-03,Friday,8,08:00-09:00,Email,Technical,0,0,8.84,2.47,15.21
2026-07-03,Friday,8,08:00-09:00,Email,Sales,0,0,8.44,2.07,14.81
2026-07-03,Friday,8,08:00-09:00,Email,General,0,0,4.94,0.0,11.31
2026-07-03,Friday,9,09:00-10:00,Voice,Billing,0,0,20.17,13.8,26.54
2026-07-03,Friday,9,09:00-10:00,Voice,Technical,0,0,32.72,26.35,39.09
2026-07-03,Friday,9,09:00-10:00,Voice,Sales,0,0,27.29,20.92,33.66
2026-07-03,Friday,9,09:00-10:00,Voice,General,0,0,16.96,10.59,23.33
2026-07-03,Friday,9,09:00-10:00,Chat,Billing,0,0,14.23,7.86,20.6
2026-07-03,Friday,9,09:00-10:00,Chat,Technical,0,0,22.33,15.96,28.7
2026-07-03,Friday,9,09:00-10:00,Chat,Sales,0,0,19.14,12.77,25.51
2026-07-03,Friday,9,09:00-10:00,Chat,General,0,0,11.07,4.7,17.44
2026-07-03,Friday,9,09:00-10:00,Email,Billing,0,0,9.37,3.0,15.74
2026-07-03,Friday,9,09:00-10:00,Email,Technical,0,0,14.46,8.09,20.83
2026-07-03,Friday,9,09:00-10:00,Email,Sales,0,0,12.12,5.75,18.49
2026-07-03,Friday,9,09:00-10:00,Email,General,0,0,6.62,0.25,12.99
2026-07-03,Friday,10,10:00-11:00,Voice,Billing,0,0,26.04,19.67,32.41
2026-07-03,Friday,10,10:00-11:00,Voice,Technical,0,0,42.71,36.34,49.08
2026-07-03,Friday,10,10:00-11:00,Voice,Sales,0,0,37.23,30.86,43.6
2026-07-03,Friday,10,10:00-11:00,Voice,General,0,0,20.46,14.09,26.83
2026-07-03,Friday,10,10:00-11:00,Chat,Billing,0,0,17.71,11.34,24.08
2026-07-03,Friday,10,10:00-11:00,Chat,Technical,0,0,30.1,23.73,36.47
2026-07-03,Friday,10,10:00-11:00,Chat,Sales,0,0,24.59,18.22,30.96
2026-07-03,Friday,10,10:00-11:00,Chat,General,0,0,13.41,7.04,19.78
2026-07-03,Friday,10,10:00-11:00,Email,Billing,0,0,11.94,5.57,18.31
2026-07-03,Friday,10,10:00-11:00,Email,Technical,0,0,19.13,12.76,25.5
2026-07-03,Friday,10,10:00-11:00,Email,Sales,0,0,15.28,8.91,21.65
2026-07-03,Friday,10,10:00-11:00,Email,General,0,0,8.34,1.97,14.71
2026-07-03,Friday,11,11:00-12:00,Voice,Billing,0,0,31.69,25.32,38.06
2026-07-03,Friday,11,11:00-12:00,Voice,Technical,0,0,49.38,43.01,55.75
2026-07-03,Friday,11,11:00-12:00,Voice,Sales,0,0,43.46,37.09,49.83
2026-07-03,Friday,11,11:00-12:00,Voice,General,0,0,24.7,18.33,31.07
2026-07-03,Friday,11,11:00-12:00,Chat,Billing,0,0,21.16,14.79,27.53
2026-07-03,Friday,11,11:00-12:00,Chat,Technical,0,0,33.65,27.28,40.02
2026-07-03,Friday,11,11:00-12:00,Chat,Sales,0,0,28.88,22.51,35.25
2026-07-03,Friday,11,11:00-12:00,Chat,General,0,0,15.69,9.32,22.06
2026-07-03,Friday,11,11:00-12:00,Email,Billing,0,0,12.87,6.5,19.24
2026-07-03,Friday,11,11:00-12:00,Email,Technical,0,0,20.94,14.57,27.31
2026-07-03,Friday,11,11:00-12:00,Email,Sales,0,0,18.25,11.88,24.62
2026-07-03,Friday,11,11:00-12:00,Email,General,0,0,9.64,3.27,16.01
2026-07-03,Friday,12,12:00-13:00,Voice,Billing,0,0,32.11,25.74,38.48
2026-07-03,Friday,12,12:00-13:00,Voice,Technical,0,0,54.02,47.65,60.39
2026-07-03,Friday,12,12:00-13:00,Voice,Sales,0,0,45.4,39.03,51.77
2026-07-03,Friday,12,12:00-13:00,Voice,General,0,0,25.74,19.37,32.11
2026-07-03,Friday,12,12:00-13:00,Chat,Billing,0,0,21.16,14.79,27.53
2026-07-03,Friday,12,12:00-13:00,Chat,Technical,0,0,34.22,27.85,40.59
2026-07-03,Friday,12,12:00-13:00,Chat,Sales,0,0,29.12,22.75,35.49
2026-07-03,Friday,12,12:00-13:00,Chat,General,0,0,16.53,10.16,22.9
2026-07-03,Friday,12,12:00-13:00,Email,Billing,0,0,13.38,7.01,19.75
2026-07-03,Friday,12,12:00-13:00,Email,Technical,0,0,21.57,15.2,27.94
2026-07-03,Friday,12,12:00-13:00,Email,Sales,0,0,18.46,12.09,24.83
2026-07-03,Friday,12,12:00-13:00,Email,General,0,0,10.13,3.76,16.5
2026-07-03,Friday,13,13:00-14:00,Voice,Billing,0,0,32.22,25.85,38.59
2026-07-03,Friday,13,13:00-14:00,Voice,Technical,0,0,52.82,46.45,59.19
2026-07-03,Friday,13,13:00-14:00,Voice,Sales,0,0,45.18,38.81,51.55
2026-07-03,Friday,13,13:00-14:00,Voice,General,0,0,25.64,19.27,32.01
2026-07-03,Friday,13,13:00-14:00,Chat,Billing,0,0,21.16,14.79,27.53
2026-07-03,Friday,13,13:00-14:00,Chat,Technical,0,0,34.48,28.11,40.85
2026-07-03,Friday,13,13:00-14:00,Chat,Sales,0,0,29.12,22.75,35.49
2026-07-03,Friday,13,13:00-14:00,Chat,General,0,0,16.62,10.25,22.99
2026-07-03,Friday,13,13:00-14:00,Email,Billing,0,0,13.41,7.04,19.78
2026-07-03,Friday,13,13:00-14:00,Email,Technical,0,0,21.57,15.2,27.94
2026-07-03,Friday,13,13:00-14:00,Email,Sales,0,0,18.46,12.09,24.83
2026-07-03,Friday,13,13:00-14:00,Email,General,0,0,10.1,3.73,16.47
2026-07-03,Friday,14,14:00-15:00,Voice,Billing,0,0,32.0,25.63,38.37
2026-07-03,Friday,14,14:00-15:00,Voice,Technical,0,0,52.67,46.3,59.04
2026-07-03,Friday,14,14:00-15:00,Voice,Sales,0,0,44.53,38.16,50.9
2026-07-03,Friday,14,14:00-15:00,Voice,General,0,0,22.99,16.62,29.36
2026-07-03,Friday,14,14:00-15:00,Chat,Billing,0,0,20.43,14.06,26.8
2026-07-03,Friday,14,14:00-15:00,Chat,Technical,0,0,34.23,27.86,40.6
2026-07-03,Friday,14,14:00-15:00,Chat,Sales,0,0,28.71,22.34,35.08
2026-07-03,Friday,14,14:00-15:00,Chat,General,0,0,15.49,9.12,21.86
2026-07-03,Friday,14,14:00-15:00,Email,Billing,0,0,13.35,6.98,19.72
2026-07-03,Friday,14,14:00-15:00,Email,Technical,0,0,20.71,14.34,27.08
2026-07-03,Friday,14,14:00-15:00,Email,Sales,0,0,18.33,11.96,24.7
2026-07-03,Friday,14,14:00-15:00,Email,General,0,0,9.82,3.45,16.19
2026-07-03,Friday,15,15:00-16:00,Voice,Billing,0,0,26.82,20.45,33.19
2026-07-03,Friday,15,15:00-16:00,Voice,Technical,0,0,43.88,37.51,50.25
2026-07-03,Friday,15,15:00-16:00,Voice,Sales,0,0,35.01,28.64,41.38
2026-07-03,Friday,15,15:00-16:00,Voice,General,0,0,21.11,14.74,27.48
2026-07-03,Friday,15,15:00-16:00,Chat,Billing,0,0,17.62,11.25,23.99
2026-07-03,Friday,15,15:00-16:00,Chat,Technical,0,0,30.29,23.92,36.66
2026-07-03,Friday,15,15:00-16:00,Chat,Sales,0,0,26.1,19.73,32.47
2026-07-03,Friday,15,15:00-16:00,Chat,General,0,0,12.28,5.91,18.65
2026-07-03,Friday,15,15:00-16:00,Email,Billing,0,0,10.09,3.72,16.46
2026-07-03,Friday,15,15:00-16:00,Email,Technical,0,0,19.11,12.74,25.48
2026-07-03,Friday,15,15:00-16:00,Email,Sales,0,0,16.69,10.32,23.06
2026-07-03,Friday,15,15:00-16:00,Email,General,0,0,8.58,2.21,14.95
2026-07-03,Friday,16,16:00-17:00,Voice,Billing,0,0,20.69,14.32,27.06
2026-07-03,Friday,16,16:00-17:00,Voice,Technical,0,0,34.55,28.18,40.92
2026-07-03,Friday,16,16:00-17:00,Voice,Sales,0,0,29.49,23.12,35.86
2026-07-03,Friday,16,16:00-17:00,Voice,General,0,0,16.66,10.29,23.03
2026-07-03,Friday,16,16:00-17:00,Chat,Billing,0,0,13.63,7.26,20.0
2026-07-03,Friday,16,16:00-17:00,Chat,Technical,0,0,23.54,17.17,29.91
2026-07-03,Friday,16,16:00-17:00,Chat,Sales,0,0,18.89,12.52,25.26
2026-07-03,Friday,16,16:00-17:00,Chat,General,0,0,10.4,4.03,16.77
2026-07-03,Friday,16,16:00-17:00,Email,Billing,0,0,9.49,3.12,15.86
2026-07-03,Friday,16,16:00-17:00,Email,Technical,0,0,13.82,7.45,20.19
2026-07-03,Friday,16,16:00-17:00,Email,Sales,0,0,11.85,5.48,18.22
2026-07-03,Friday,16,16:00-17:00,Email,General,0,0,7.39,1.02,13.76
2026-07-03,Friday,17,17:00-18:00,Voice,Billing,0,0,14.76,8.39,21.13
2026-07-03,Friday,17,17:00-18:00,Voice,Technical,0,0,24.08,17.71,30.45
2026-07-03,Friday,17,17:00-18:00,Voice,Sales,0,0,19.91,13.54,26.28
2026-07-03,Friday,17,17:00-18:00,Voice,General,0,0,12.62,6.25,18.99
2026-07-03,Friday,17,17:00-18:00,Chat,Billing,0,0,9.18,2.81,15.55
2026-07-03,Friday,17,17:00-18:00,Chat,Technical,0,0,17.57,11.2,23.94
2026-07-03,Friday,17,17:00-18:00,Chat,Sales,0,0,13.25,6.88,19.62
2026-07-03,Friday,17,17:00-18:00,Chat,General,0,0,8.48,2.11,14.85
2026-07-03,Friday,17,17:00-18:00,Email,Billing,0,0,5.64,0.0,12.01
2026-07-03,Friday,17,17:00-18:00,Email,Technical,0,0,10.11,3.74,16.48
2026-07-03,Friday,17,17:00-18:00,Email,Sales,0,0,7.84,1.47,14.21
2026-07-03,Friday,17,17:00-18:00,Email,General,0,0,3.66,0.0,10.03
2026-07-03,Friday,18,18:00-19:00,Voice,Billing,0,0,5.11,0.0,11.48
2026-07-03,Friday,18,18:00-19:00,Voice,Technical,0,0,7.02,0.65,13.39
2026-07-03,Friday,18,18:00-19:00,Voice,Sales,0,0,6.98,0.61,13.35
2026-07-03,Friday,18,18:00-19:00,Voice,General,0,0,3.75,0.0,10.12
2026-07-03,Friday,18,18:00-19:00,Chat,Billing,0,0,3.4,0.0,9.77
2026-07-03,Friday,18,18:00-19:00,Chat,Technical,0,0,5.18,0.0,11.55
2026-07-03,Friday,18,18:00-19:00,Chat,Sales,0,0,4.28,0.0,10.65
2026-07-03,Friday,18,18:00-19:00,Chat,General,0,0,2.07,0.0,8.44
2026-07-03,Friday,18,18:00-19:00,Email,Billing,0,0,2.17,0.0,8.54
2026-07-03,Friday,18,18:00-19:00,Email,Technical,0,0,3.42,0.0,9.79
2026-07-03,Friday,18,18:00-19:00,Email,Sales,0,0,3.04,0.0,9.41
2026-07-03,Friday,18,18:00-19:00,Email,General,0,0,1.49,0.0,7.86
2026-07-03,Friday,19,19:00-20:00,Voice,Billing,0,0,5.31,0.0,11.68
2026-07-03,Friday,19,19:00-20:00,Voice,Technical,0,0,7.62,1.25,13.99
2026-07-03,Friday,19,19:00-20:00,Voice,Sales,0,0,6.99,0.62,13.36
2026-07-03,Friday,19,19:00-20:00,Voice,General,0,0,3.99,0.0,10.36
2026-07-03,Friday,19,19:00-20:00,Chat,Billing,0,0,3.5,0.0,9.87
2026-07-03,Friday,19,19:00-20:00,Chat,Technical,0,0,5.08,0.0,11.45
2026-07-03,Friday,19,19:00-20:00,Chat,Sales,0,0,4.43,0.0,10.8
2026-07-03,Friday,19,19:00-20:00,Chat,General,0,0,2.43,0.0,8.8
2026-07-03,Friday,19,19:00-20:00,Email,Billing,0,0,2.23,0.0,8.6
2026-07-03,Friday,19,19:00-20:00,Email,Technical,0,0,3.35,0.0,9.72
2026-07-03,Friday,19,19:00-20:00,Email,Sales,0,0,2.97,0.0,9.34
2026-07-03,Friday,19,19:00-20:00,Email,General,0,0,1.6,0.0,7.97
2026-07-03,Friday,20,20:00-21:00,Voice,Billing,0,0,4.7,0.0,11.07
2026-07-03,Friday,20,20:00-21:00,Voice,Technical,0,0,8.46,2.09,14.83
2026-07-03,Friday,20,20:00-21:00,Voice,Sales,0,0,7.0,0.63,13.37
2026-07-03,Friday,20,20:00-21:00,Voice,General,0,0,3.95,0.0,10.32
2026-07-03,Friday,20,20:00-21:00,Chat,Billing,0,0,3.61,0.0,9.98
2026-07-03,Friday,20,20:00-21:00,Chat,Technical,0,0,5.34,0.0,11.71
2026-07-03,Friday,20,20:00-21:00,Chat,Sales,0,0,4.48,0.0,10.85
2026-07-03,Friday,20,20:00-21:00,Chat,General,0,0,2.6,0.0,8.97
2026-07-03,Friday,20,20:00-21:00,Email,Billing,0,0,2.35,0.0,8.72
2026-07-03,Friday,20,20:00-21:00,Email,Technical,0,0,3.18,0.0,9.55
2026-07-03,Friday,20,20:00-21:00,Email,Sales,0,0,2.75,0.0,9.12
2026-07-03,Friday,20,20:00-21:00,Email,General,0,0,1.5,0.0,7.87
2026-07-03,Friday,21,21:00-22:00,Voice,Billing,0,0,4.48,0.0,10.85
2026-07-03,Friday,21,21:00-22:00,Voice,Technical,0,0,8.38,2.01,14.75
2026-07-03,Friday,21,21:00-22:00,Voice,Sales,0,0,6.17,0.0,12.54
2026-07-03,Friday,21,21:00-22:00,Voice,General,0,0,3.77,0.0,10.14
2026-07-03,Friday,21,21:00-22:00,Chat,Billing,0,0,3.5,0.0,9.87
2026-07-03,Friday,21,21:00-22:00,Chat,Technical,0,0,5.36,0.0,11.73
2026-07-03,Friday,21,21:00-22:00,Chat,Sales,0,0,4.38,0.0,10.75
2026-07-03,Friday,21,21:00-22:00,Chat,General,0,0,2.32,0.0,8.69
2026-07-03,Friday,21,21:00-22:00,Email,Billing,0,0,2.27,0.0,8.64
2026-07-03,Friday,21,21:00-22:00,Email,Technical,0,0,3.24,0.0,9.61
2026-07-03,Friday,21,21:00-22:00,Email,Sales,0,0,2.61,0.0,8.98
2026-07-03,Friday,21,21:00-22:00,Email,General,0,0,1.51,0.0,7.88
2026-07-03,Friday,22,22:00-23:00,Voice,Billing,0,0,4.93,0.0,11.3
2026-07-03,Friday,22,22:00-23:00,Voice,Technical,0,0,8.03,1.66,14.4
2026-07-03,Friday,22,22:00-23:00,Voice,Sales,0,0,6.31,0.0,12.68
2026-07-03,Friday,22,22:00-23:00,Voice,General,0,0,3.28,0.0,9.65
2026-07-03,Friday,22,22:00-23:00,Chat,Billing,0,0,3.32,0.0,9.69
2026-07-03,Friday,22,22:00-23:00,Chat,Technical,0,0,5.34,0.0,11.71
2026-07-03,Friday,22,22:00-23:00,Chat,Sales,0,0,4.38,0.0,10.75
2026-07-03,Friday,22,22:00-23:00,Chat,General,0,0,2.49,0.0,8.86
2026-07-03,Friday,22,22:00-23:00,Email,Billing,0,0,2.29,0.0,8.66
2026-07-03,Friday,22,22:00-23:00,Email,Technical,0,0,3.21,0.0,9.58
2026-07-03,Friday,22,22:00-23:00,Email,Sales,0,0,2.81,0.0,9.18
2026-07-03,Friday,22,22:00-23:00,Email,General,0,0,1.51,0.0,7.88
2026-07-03,Friday,23,23:00-00:00,Voice,Billing,0,0,4.71,0.0,11.08
2026-07-03,Friday,23,23:00-00:00,Voice,Technical,0,0,6.8,0.43,13.17
2026-07-03,Friday,23,23:00-00:00,Voice,Sales,0,0,6.2,0.0,12.57
2026-07-03,Friday,23,23:00-00:00,Voice,General,0,0,3.54,0.0,9.91
2026-07-03,Friday,23,23:00-00:00,Chat,Billing,0,0,3.26,0.0,9.63
2026-07-03,Friday,23,23:00-00:00,Chat,Technical,0,0,5.11,0.0,11.48
2026-07-03,Friday,23,23:00-00:00,Chat,Sales,0,0,4.25,0.0,10.62
2026-07-03,Friday,23,23:00-00:00,Chat,General,0,0,2.41,0.0,8.78
2026-07-03,Friday,23,23:00-00:00,Email,Billing,0,0,2.04,0.0,8.41
2026-07-03,Friday,23,23:00-00:00,Email,Technical,0,0,2.99,0.0,9.36
2026-07-03,Friday,23,23:00-00:00,Email,Sales,0,0,2.68,0.0,9.05
2026-07-03,Friday,23,23:00-00:00,Email,General,0,0,1.64,0.0,8.01
2026-07-04,Saturday,0,00:00-01:00,Voice,Billing,0,1,2.7,0.0,9.07
2026-07-04,Saturday,0,00:00-01:00,Voice,Technical,0,1,3.69,0.0,10.06
2026-07-04,Saturday,0,00:00-01:00,Voice,Sales,0,1,3.36,0.0,9.73
2026-07-04,Saturday,0,00:00-01:00,Voice,General,0,1,1.67,0.0,8.04
2026-07-04,Saturday,0,00:00-01:00,Chat,Billing,0,1,1.89,0.0,8.26
2026-07-04,Saturday,0,00:00-01:00,Chat,Technical,0,1,2.37,0.0,8.74
2026-07-04,Saturday,0,00:00-01:00,Chat,Sales,0,1,2.39,0.0,8.76
2026-07-04,Saturday,0,00:00-01:00,Chat,General,0,1,1.25,0.0,7.62
2026-07-04,Saturday,0,00:00-01:00,Email,Billing,0,1,1.07,0.0,7.44
2026-07-04,Saturday,0,00:00-01:00,Email,Technical,0,1,1.37,0.0,7.74
2026-07-04,Saturday,0,00:00-01:00,Email,Sales,0,1,1.29,0.0,7.66
2026-07-04,Saturday,0,00:00-01:00,Email,General,0,1,0.63,0.0,7.0
2026-07-04,Saturday,1,01:00-02:00,Voice,Billing,0,1,2.17,0.0,8.54
2026-07-04,Saturday,1,01:00-02:00,Voice,Technical,0,1,3.67,0.0,10.04
2026-07-04,Saturday,1,01:00-02:00,Voice,Sales,0,1,3.06,0.0,9.43
2026-07-04,Saturday,1,01:00-02:00,Voice,General,0,1,1.57,0.0,7.94
2026-07-04,Saturday,1,01:00-02:00,Chat,Billing,0,1,1.48,0.0,7.85
2026-07-04,Saturday,1,01:00-02:00,Chat,Technical,0,1,2.31,0.0,8.68
2026-07-04,Saturday,1,01:00-02:00,Chat,Sales,0,1,1.96,0.0,8.33
2026-07-04,Saturday,1,01:00-02:00,Chat,General,0,1,0.93,0.0,7.3
2026-07-04,Saturday,1,01:00-02:00,Email,Billing,0,1,0.8,0.0,7.17
2026-07-04,Saturday,1,01:00-02:00,Email,Technical,0,1,1.48,0.0,7.85
2026-07-04,Saturday,1,01:00-02:00,Email,Sales,0,1,1.53,0.0,7.9
2026-07-04,Saturday,1,01:00-02:00,Email,General,0,1,0.6,0.0,6.97
2026-07-04,Saturday,2,02:00-03:00,Voice,Billing,0,1,2.87,0.0,9.24
2026-07-04,Saturday,2,02:00-03:00,Voice,Technical,0,1,4.11,0.0,10.48
2026-07-04,Saturday,2,02:00-03:00,Voice,Sales,0,1,2.97,0.0,9.34
2026-07-04,Saturday,2,02:00-03:00,Voice,General,0,1,1.68,0.0,8.05
2026-07-04,Saturday,2,02:00-03:00,Chat,Billing,0,1,1.8,0.0,8.17
2026-07-04,Saturday,2,02:00-03:00,Chat,Technical,0,1,2.43,0.0,8.8
2026-07-04,Saturday,2,02:00-03:00,Chat,Sales,0,1,2.46,0.0,8.83
2026-07-04,Saturday,2,02:00-03:00,Chat,General,0,1,0.88,0.0,7.25
2026-07-04,Saturday,2,02:00-03:00,Email,Billing,0,1,0.82,0.0,7.19
2026-07-04,Saturday,2,02:00-03:00,Email,Technical,0,1,1.58,0.0,7.95
2026-07-04,Saturday,2,02:00-03:00,Email,Sales,0,1,1.7,0.0,8.07
2026-07-04,Saturday,2,02:00-03:00,Email,General,0,1,0.99,0.0,7.36
2026-07-04,Saturday,3,03:00-04:00,Voice,Billing,0,1,2.71,0.0,9.08
2026-07-04,Saturday,3,03:00-04:00,Voice,Technical,0,1,4.16,0.0,10.53
2026-07-04,Saturday,3,03:00-04:00,Voice,Sales,0,1,2.91,0.0,9.28
2026-07-04,Saturday,3,03:00-04:00,Voice,General,0,1,1.42,0.0,7.79
2026-07-04,Saturday,3,03:00-04:00,Chat,Billing,0,1,1.88,0.0,8.25
2026-07-04,Saturday,3,03:00-04:00,Chat,Technical,0,1,2.08,0.0,8.45
2026-07-04,Saturday,3,03:00-04:00,Chat,Sales,0,1,3.24,0.0,9.61
2026-07-04,Saturday,3,03:00-04:00,Chat,General,0,1,1.32,0.0,7.69
2026-07-04,Saturday,3,03:00-04:00,Email,Billing,0,1,1.24,0.0,7.61
2026-07-04,Saturday,3,03:00-04:00,Email,Technical,0,1,1.78,0.0,8.15
2026-07-04,Saturday,3,03:00-04:00,Email,Sales,0,1,0.85,0.0,7.22
2026-07-04,Saturday,3,03:00-04:00,Email,General,0,1,0.49,0.0,6.86
2026-07-04,Saturday,4,04:00-05:00,Voice,Billing,0,1,3.25,0.0,9.62
2026-07-04,Saturday,4,04:00-05:00,Voice,Technical,0,1,4.21,0.0,10.58
2026-07-04,Saturday,4,04:00-05:00,Voice,Sales,0,1,4.11,0.0,10.48
2026-07-04,Saturday,4,04:00-05:00,Voice,General,0,1,1.99,0.0,8.36
2026-07-04,Saturday,4,04:00-05:00,Chat,Billing,0,1,1.59,0.0,7.96
2026-07-04,Saturday,4,04:00-05:00,Chat,Technical,0,1,3.07,0.0,9.44
2026-07-04,Saturday,4,04:00-05:00,Chat,Sales,0,1,2.28,0.0,8.65
2026-07-04,Saturday,4,04:00-05:00,Chat,General,0,1,0.99,0.0,7.36
2026-07-04,Saturday,4,04:00-05:00,Email,Billing,0,1,1.28,0.0,7.65
2026-07-04,Saturday,4,04:00-05:00,Email,Technical,0,1,1.76,0.0,8.13
2026-07-04,Saturday,4,04:00-05:00,Email,Sales,0,1,1.48,0.0,7.85
2026-07-04,Saturday,4,04:00-05:00,Email,General,0,1,0.69,0.0,7.06
2026-07-04,Saturday,5,05:00-06:00,Voice,Billing,0,1,2.03,0.0,8.4
2026-07-04,Saturday,5,05:00-06:00,Voice,Technical,0,1,3.61,0.0,9.98
2026-07-04,Saturday,5,05:00-06:00,Voice,Sales,0,1,3.35,0.0,9.72
2026-07-04,Saturday,5,05:00-06:00,Voice,General,0,1,1.37,0.0,7.74
2026-07-04,Saturday,5,05:00-06:00,Chat,Billing,0,1,1.6,0.0,7.97
2026-07-04,Saturday,5,05:00-06:00,Chat,Technical,0,1,2.18,0.0,8.55
2026-07-04,Saturday,5,05:00-06:00,Chat,Sales,0,1,1.48,0.0,7.85
2026-07-04,Saturday,5,05:00-06:00,Chat,General,0,1,1.7,0.0,8.07
2026-07-04,Saturday,5,05:00-06:00,Email,Billing,0,1,1.25,0.0,7.62
2026-07-04,Saturday,5,05:00-06:00,Email,Technical,0,1,1.81,0.0,8.18
2026-07-04,Saturday,5,05:00-06:00,Email,Sales,0,1,0.94,0.0,7.31
2026-07-04,Saturday,5,05:00-06:00,Email,General,0,1,0.83,0.0,7.2
2026-07-04,Saturday,6,06:00-07:00,Voice,Billing,0,1,2.56,0.0,8.93
2026-07-04,Saturday,6,06:00-07:00,Voice,Technical,0,1,4.28,0.0,10.65
