date,day_of_week,hour,interval,channel,skill_group,holiday,is_weekend,lag_24,lag_168,rolling_mean_24,predicted_calls
2026-07-02,Thursday,23,23:00-00:00,Chat,Sales,0,0,2,2,11.458333333333334,4.38
2026-07-02,Thursday,23,23:00-00:00,Chat,General,0,0,1,1,6.5,2.5
2026-07-02,Thursday,23,23:00-00:00,Email,Billing,0,0,2,2,5.541666666666667,2.1
2026-07-02,Thursday,23,23:00-00:00,Email,Technical,0,0,1,1,8.083333333333334,3.07
2026-07-02,Thursday,23,23:00-00:00,Email,Sales,0,0,2,2,6.25,2.12
2026-07-02,Thursday,23,23:00-00:00,Email,General,0,0,2,2,4.166666666666667,1.72
2026-07-03,Friday,0,00:00-01:00,Voice,Billing,0,0,5,5,14.0,4.97
2026-07-03,Friday,0,00:00-01:00,Voice,Technical,0,0,12,12,20.916666666666668,7.22
2026-07-03,Friday,0,00:00-01:00,Voice,Sales,0,0,11,11,20.75,6.93
2026-07-03,Friday,0,00:00-01:00,Voice,General,0,0,7,7,9.083333333333334,4.6
2026-07-03,Friday,0,00:00-01:00,Chat,Billing,0,0,2,2,8.833333333333334,3.09
2026-07-03,Friday,0,00:00-01:00,Chat,Technical,0,0,8,8,13.458333333333334,4.86
2026-07-03,Friday,0,00:00-01:00,Chat,Sales,0,0,3,3,11.541666666666666,4.38
2026-07-03,Friday,0,00:00-01:00,Chat,General,0,0,1,1,6.5,2.51
2026-07-03,Friday,0,00:00-01:00,Email,Billing,0,0,6,6,5.541666666666667,2.67
2026-07-03,Friday,0,00:00-01:00,Email,Technical,0,0,5,5,8.0,3.01
2026-07-03,Friday,0,00:00-01:00,Email,Sales,0,0,0,0,6.25,2.12
2026-07-03,Friday,0,00:00-01:00,Email,General,0,0,1,1,4.208333333333333,1.74
2026-07-03,Friday,1,01:00-02:00,Voice,Billing,0,0,3,3,14.083333333333334,5.0
2026-07-03,Friday,1,01:00-02:00,Voice,Technical,0,0,6,6,20.958333333333332,7.21
2026-07-03,Friday,1,01:00-02:00,Voice,Sales,0,0,8,8,20.791666666666668,7.38
2026-07-03,Friday,1,01:00-02:00,Voice,General,0,0,9,9,9.291666666666666,3.75
2026-07-03,Friday,1,01:00-02:00,Chat,Billing,0,0,2,2,8.75,3.09
2026-07-03,Friday,1,01:00-02:00,Chat,Technical,0,0,3,3,13.541666666666666,4.97
2026-07-03,Friday,1,01:00-02:00,Chat,Sales,0,0,4,4,11.5,4.4
2026-07-03,Friday,1,01:00-02:00,Chat,General,0,0,3,3,6.291666666666667,2.6
2026-07-03,Friday,1,01:00-02:00,Email,Billing,0,0,4,4,5.791666666666667,2.27
2026-07-03,Friday,1,01:00-02:00,Email,Technical,0,0,1,1,8.0,3.03
2026-07-03,Friday,1,01:00-02:00,Email,Sales,0,0,1,1,6.208333333333333,2.11
2026-07-03,Friday,1,01:00-02:00,Email,General,0,0,3,3,4.208333333333333,1.82
2026-07-03,Friday,2,02:00-03:00,Voice,Billing,0,0,5,5,13.875,5.04
2026-07-03,Friday,2,02:00-03:00,Voice,Technical,0,0,9,9,20.791666666666668,8.06
2026-07-03,Friday,2,02:00-03:00,Voice,Sales,0,0,4,4,20.958333333333332,7.48
2026-07-03,Friday,2,02:00-03:00,Voice,General,0,0,2,2,9.541666666666666,3.5
2026-07-03,Friday,2,02:00-03:00,Chat,Billing,0,0,2,2,8.583333333333334,3.07
2026-07-03,Friday,2,02:00-03:00,Chat,Technical,0,0,4,4,13.458333333333334,4.97
2026-07-03,Friday,2,02:00-03:00,Chat,Sales,0,0,2,2,11.458333333333334,4.45
2026-07-03,Friday,2,02:00-03:00,Chat,General,0,0,4,4,6.208333333333333,2.51
2026-07-03,Friday,2,02:00-03:00,Email,Billing,0,0,1,1,5.833333333333333,2.1
2026-07-03,Friday,2,02:00-03:00,Email,Technical,0,0,4,4,7.958333333333333,3.01
2026-07-03,Friday,2,02:00-03:00,Email,Sales,0,0,2,2,6.125,2.1
2026-07-03,Friday,2,02:00-03:00,Email,General,0,0,1,1,4.333333333333333,1.74
2026-07-03,Friday,3,03:00-04:00,Voice,Billing,0,0,4,4,13.916666666666666,5.08
2026-07-03,Friday,3,03:00-04:00,Voice,Technical,0,0,3,3,20.583333333333332,7.31
2026-07-03,Friday,3,03:00-04:00,Voice,Sales,0,0,3,3,20.583333333333332,7.3
2026-07-03,Friday,3,03:00-04:00,Voice,General,0,0,0,0,9.458333333333334,3.52
2026-07-03,Friday,3,03:00-04:00,Chat,Billing,0,0,1,1,8.5,3.06
2026-07-03,Friday,3,03:00-04:00,Chat,Technical,0,0,2,2,13.375,4.98
2026-07-03,Friday,3,03:00-04:00,Chat,Sales,0,0,2,2,11.375,4.4
2026-07-03,Friday,3,03:00-04:00,Chat,General,0,0,2,2,6.125,2.61
2026-07-03,Friday,3,03:00-04:00,Email,Billing,0,0,0,0,5.791666666666667,2.1
2026-07-03,Friday,3,03:00-04:00,Email,Technical,0,0,1,1,8.083333333333334,3.04
2026-07-03,Friday,3,03:00-04:00,Email,Sales,0,0,0,0,6.208333333333333,2.11
2026-07-03,Friday,3,03:00-04:00,Email,General,0,0,0,0,4.333333333333333,1.74
2026-07-03,Friday,4,04:00-05:00,Voice,Billing,0,0,5,5,13.916666666666666,5.05
2026-07-03,Friday,4,04:00-05:00,Voice,Technical,0,0,14,14,20.541666666666668,8.44
2026-07-03,Friday,4,04:00-05:00,Voice,Sales,0,0,7,7,20.541666666666668,7.31
2026-07-03,Friday,4,04:00-05:00,Voice,General,0,0,6,6,9.291666666666666,3.87
2026-07-03,Friday,4,04:00-05:00,Chat,Billing,0,0,0,0,8.458333333333334,3.06
2026-07-03,Friday,4,04:00-05:00,Chat,Technical,0,0,6,6,13.291666666666666,5.0
2026-07-03,Friday,4,04:00-05:00,Chat,Sales,0,0,5,5,11.25,4.09
2026-07-03,Friday,4,04:00-05:00,Chat,General,0,0,2,2,6.125,2.61
2026-07-03,Friday,4,04:00-05:00,Email,Billing,0,0,3,3,5.666666666666667,2.1
2026-07-03,Friday,4,04:00-05:00,Email,Technical,0,0,2,2,8.041666666666666,3.04
2026-07-03,Friday,4,04:00-05:00,Email,Sales,0,0,6,6,6.125,3.01
2026-07-03,Friday,4,04:00-05:00,Email,General,0,0,1,1,4.291666666666667,1.74
2026-07-03,Friday,5,05:00-06:00,Voice,Billing,0,0,14,14,14.083333333333334,12.18
2026-07-03,Friday,5,05:00-06:00,Voice,Technical,0,0,15,15,20.916666666666668,10.53
2026-07-03,Friday,5,05:00-06:00,Voice,Sales,0,0,13,13,20.583333333333332,8.67
2026-07-03,Friday,5,05:00-06:00,Voice,General,0,0,5,5,9.5,3.58
2026-07-03,Friday,5,05:00-06:00,Chat,Billing,0,0,7,7,8.416666666666666,4.32
2026-07-03,Friday,5,05:00-06:00,Chat,Technical,0,0,9,9,13.5,5.37
2026-07-03,Friday,5,05:00-06:00,Chat,Sales,0,0,7,7,11.458333333333334,4.59
2026-07-03,Friday,5,05:00-06:00,Chat,General,0,0,2,2,6.125,2.61
2026-07-03,Friday,5,05:00-06:00,Email,Billing,0,0,4,4,5.708333333333333,2.27
2026-07-03,Friday,5,05:00-06:00,Email,Technical,0,0,1,1,8.125,3.04
2026-07-03,Friday,5,05:00-06:00,Email,Sales,0,0,6,6,6.291666666666667,2.98
2026-07-03,Friday,5,05:00-06:00,Email,General,0,0,2,2,4.333333333333333,1.74
2026-07-03,Friday,6,06:00-07:00,Voice,Billing,0,0,1,1,14.583333333333334,5.2
2026-07-03,Friday,6,06:00-07:00,Voice,Technical,0,0,9,9,21.291666666666668,7.91
2026-07-03,Friday,6,06:00-07:00,Voice,Sales,0,0,6,6,20.916666666666668,7.19
2026-07-03,Friday,6,06:00-07:00,Voice,General,0,0,4,4,9.666666666666666,3.53
2026-07-03,Friday,6,06:00-07:00,Chat,Billing,0,0,2,2,8.666666666666666,3.07
2026-07-03,Friday,6,06:00-07:00,Chat,Technical,0,0,4,4,13.708333333333334,5.07
2026-07-03,Friday,6,06:00-07:00,Chat,Sales,0,0,5,5,11.5,4.39
2026-07-03,Friday,6,06:00-07:00,Chat,General,0,0,2,2,6.166666666666667,2.61
2026-07-03,Friday,6,06:00-07:00,Email,Billing,0,0,0,0,5.833333333333333,2.1
2026-07-03,Friday,6,06:00-07:00,Email,Technical,0,0,1,1,7.833333333333333,2.87
2026-07-03,Friday,6,06:00-07:00,Email,Sales,0,0,2,2,6.5,2.47
2026-07-03,Friday,6,06:00-07:00,Email,General,0,0,0,0,4.333333333333333,1.74
2026-07-03,Friday,7,07:00-08:00,Voice,Billing,0,0,2,2,14.541666666666666,4.96
2026-07-03,Friday,7,07:00-08:00,Voice,Technical,0,0,10,10,21.541666666666668,7.76
2026-07-03,Friday,7,07:00-08:00,Voice,Sales,0,0,2,2,21.041666666666668,6.79
2026-07-03,Friday,7,07:00-08:00,Voice,General,0,0,4,4,9.833333333333334,3.53
2026-07-03,Friday,7,07:00-08:00,Chat,Billing,0,0,2,2,8.708333333333334,3.1
2026-07-03,Friday,7,07:00-08:00,Chat,Technical,0,0,3,3,13.875,5.14
2026-07-03,Friday,7,07:00-08:00,Chat,Sales,0,0,1,1,11.666666666666666,4.28
2026-07-03,Friday,7,07:00-08:00,Chat,General,0,0,1,1,6.083333333333333,2.61
2026-07-03,Friday,7,07:00-08:00,Email,Billing,0,0,2,2,5.75,2.1
2026-07-03,Friday,7,07:00-08:00,Email,Technical,0,0,1,1,7.875,2.89
2026-07-03,Friday,7,07:00-08:00,Email,Sales,0,0,0,0,6.583333333333333,2.49
2026-07-03,Friday,7,07:00-08:00,Email,General,0,0,0,0,4.333333333333333,1.74
2026-07-03,Friday,8,08:00-09:00,Voice,Billing,0,0,16,16,14.458333333333334,17.85
2026-07-03,Friday,8,08:00-09:00,Voice,Technical,0,0,24,24,21.75,23.57
2026-07-03,Friday,8,08:00-09:00,Voice,Sales,0,0,20,20,20.916666666666668,20.99
2026-07-03,Friday,8,08:00-09:00,Voice,General,0,0,16,16,9.75,17.1
2026-07-03,Friday,8,08:00-09:00,Chat,Billing,0,0,12,12,8.791666666666666,12.25
2026-07-03,Friday,8,08:00-09:00,Chat,Technical,0,0,16,16,13.958333333333334,17.86
2026-07-03,Friday,8,08:00-09:00,Chat,Sales,0,0,14,14,11.541666666666666,13.32
2026-07-03,Friday,8,08:00-09:00,Chat,General,0,0,8,8,6.083333333333333,9.09
2026-07-03,Friday,8,08:00-09:00,Email,Billing,0,0,12,12,5.833333333333333,11.25
2026-07-03,Friday,8,08:00-09:00,Email,Technical,0,0,11,11,7.875,10.54
2026-07-03,Friday,8,08:00-09:00,Email,Sales,0,0,5,5,6.5,6.14
2026-07-03,Friday,8,08:00-09:00,Email,General,0,0,5,5,4.25,6.01
2026-07-03,Friday,9,09:00-10:00,Voice,Billing,0,0,20,20,14.125,20.15
2026-07-03,Friday,9,09:00-10:00,Voice,Technical,0,0,34,34,21.25,34.02
2026-07-03,Friday,9,09:00-10:00,Voice,Sales,0,0,23,23,21.083333333333332,23.17
2026-07-03,Friday,9,09:00-10:00,Voice,General,0,0,17,17,9.75,18.61
2026-07-03,Friday,9,09:00-10:00,Chat,Billing,0,0,15,15,8.666666666666666,14.74
2026-07-03,Friday,9,09:00-10:00,Chat,Technical,0,0,13,13,13.916666666666666,14.12
2026-07-03,Friday,9,09:00-10:00,Chat,Sales,0,0,23,23,11.708333333333334,21.92
2026-07-03,Friday,9,09:00-10:00,Chat,General,0,0,10,10,6.208333333333333,10.78
2026-07-03,Friday,9,09:00-10:00,Email,Billing,0,0,7,7,6.166666666666667,7.23
2026-07-03,Friday,9,09:00-10:00,Email,Technical,0,0,15,15,7.583333333333333,14.39
2026-07-03,Friday,9,09:00-10:00,Email,Sales,0,0,10,10,6.541666666666667,10.65
2026-07-03,Friday,9,09:00-10:00,Email,General,0,0,7,7,4.166666666666667,7.42
2026-07-03,Friday,10,10:00-11:00,Voice,Billing,0,0,20,20,14.083333333333334,22.74
2026-07-03,Friday,10,10:00-11:00,Voice,Technical,0,0,39,39,21.5,42.18
2026-07-03,Friday,10,10:00-11:00,Voice,Sales,0,0,32,32,20.416666666666668,35.54
2026-07-03,Friday,10,10:00-11:00,Voice,General,0,0,27,27,9.708333333333334,23.08
2026-07-03,Friday,10,10:00-11:00,Chat,Billing,0,0,26,26,8.708333333333334,20.69
2026-07-03,Friday,10,10:00-11:00,Chat,Technical,0,0,27,27,13.208333333333334,26.74
2026-07-03,Friday,10,10:00-11:00,Chat,Sales,0,0,26,26,11.791666666666666,25.28
2026-07-03,Friday,10,10:00-11:00,Chat,General,0,0,11,11,6.166666666666667,11.57
2026-07-03,Friday,10,10:00-11:00,Email,Billing,0,0,13,13,6.041666666666667,12.51
2026-07-03,Friday,10,10:00-11:00,Email,Technical,0,0,24,24,7.625,18.84
2026-07-03,Friday,10,10:00-11:00,Email,Sales,0,0,11,11,6.5,11.48
2026-07-03,Friday,10,10:00-11:00,Email,General,0,0,3,3,4.291666666666667,2.76
2026-07-03,Friday,11,11:00-12:00,Voice,Billing,0,0,36,36,13.458333333333334,30.36
2026-07-03,Friday,11,11:00-12:00,Voice,Technical,0,0,60,60,21.458333333333332,52.2
2026-07-03,Friday,11,11:00-12:00,Voice,Sales,0,0,38,38,20.166666666666668,40.87
2026-07-03,Friday,11,11:00-12:00,Voice,General,0,0,18,18,10.0,21.16
2026-07-03,Friday,11,11:00-12:00,Chat,Billing,0,0,19,19,8.791666666666666,20.88
2026-07-03,Friday,11,11:00-12:00,Chat,Technical,0,0,30,30,13.458333333333334,30.82
2026-07-03,Friday,11,11:00-12:00,Chat,Sales,0,0,36,36,11.75,29.89
2026-07-03,Friday,11,11:00-12:00,Chat,General,0,0,17,17,6.083333333333333,14.56
2026-07-03,Friday,11,11:00-12:00,Email,Billing,0,0,14,14,6.125,13.44
2026-07-03,Friday,11,11:00-12:00,Email,Technical,0,0,19,19,7.875,20.19
2026-07-03,Friday,11,11:00-12:00,Email,Sales,0,0,13,13,6.458333333333333,13.67
2026-07-03,Friday,11,11:00-12:00,Email,General,0,0,7,7,4.208333333333333,7.42
2026-07-03,Friday,12,12:00-13:00,Voice,Billing,0,0,30,30,13.5,31.31
2026-07-03,Friday,12,12:00-13:00,Voice,Technical,0,0,47,47,21.916666666666668,52.64
2026-07-03,Friday,12,12:00-13:00,Voice,Sales,0,0,48,48,20.041666666666668,44.19
2026-07-03,Friday,12,12:00-13:00,Voice,General,0,0,33,33,10.25,26.33
2026-07-03,Friday,12,12:00-13:00,Chat,Billing,0,0,17,17,8.666666666666666,20.4
2026-07-03,Friday,12,12:00-13:00,Chat,Technical,0,0,41,41,13.208333333333334,34.8
2026-07-03,Friday,12,12:00-13:00,Chat,Sales,0,0,31,31,12.083333333333334,29.48
2026-07-03,Friday,12,12:00-13:00,Chat,General,0,0,11,11,6.041666666666667,11.57
2026-07-03,Friday,12,12:00-13:00,Email,Billing,0,0,13,13,6.208333333333333,13.45
2026-07-03,Friday,12,12:00-13:00,Email,Technical,0,0,29,29,8.041666666666666,20.24
2026-07-03,Friday,12,12:00-13:00,Email,Sales,0,0,17,17,6.166666666666667,15.38
2026-07-03,Friday,12,12:00-13:00,Email,General,0,0,12,12,4.041666666666667,10.45
2026-07-03,Friday,13,13:00-14:00,Voice,Billing,0,0,43,43,13.625,34.44
2026-07-03,Friday,13,13:00-14:00,Voice,Technical,0,0,50,50,21.333333333333332,53.23
2026-07-03,Friday,13,13:00-14:00,Voice,Sales,0,0,49,49,19.75,43.07
2026-07-03,Friday,13,13:00-14:00,Voice,General,0,0,23,23,10.833333333333334,24.35
2026-07-03,Friday,13,13:00-14:00,Chat,Billing,0,0,23,23,8.541666666666666,21.59
2026-07-03,Friday,13,13:00-14:00,Chat,Technical,0,0,43,43,13.208333333333334,36.65
2026-07-03,Friday,13,13:00-14:00,Chat,Sales,0,0,29,29,12.125,28.64
2026-07-03,Friday,13,13:00-14:00,Chat,General,0,0,19,19,6.041666666666667,15.62
2026-07-03,Friday,13,13:00-14:00,Email,Billing,0,0,11,11,6.166666666666667,11.48
2026-07-03,Friday,13,13:00-14:00,Email,Technical,0,0,20,20,8.541666666666666,20.89
2026-07-03,Friday,13,13:00-14:00,Email,Sales,0,0,25,25,6.291666666666667,17.07
2026-07-03,Friday,13,13:00-14:00,Email,General,0,0,8,8,4.0,9.2
2026-07-03,Friday,14,14:00-15:00,Voice,Billing,0,0,25,25,14.208333333333334,29.67
2026-07-03,Friday,14,14:00-15:00,Voice,Technical,0,0,65,65,21.25,52.77
2026-07-03,Friday,14,14:00-15:00,Voice,Sales,0,0,49,49,19.791666666666668,43.07
2026-07-03,Friday,14,14:00-15:00,Voice,General,0,0,22,22,10.791666666666666,23.43
2026-07-03,Friday,14,14:00-15:00,Chat,Billing,0,0,21,21,8.875,20.98
2026-07-03,Friday,14,14:00-15:00,Chat,Technical,0,0,32,32,13.791666666666666,32.22
2026-07-03,Friday,14,14:00-15:00,Chat,Sales,0,0,35,35,11.958333333333334,29.33
2026-07-03,Friday,14,14:00-15:00,Chat,General,0,0,21,21,6.166666666666667,15.09
2026-07-03,Friday,14,14:00-15:00,Email,Billing,0,0,22,22,6.041666666666667,15.39
2026-07-03,Friday,14,14:00-15:00,Email,Technical,0,0,25,25,8.666666666666666,22.68
2026-07-03,Friday,14,14:00-15:00,Email,Sales,0,0,23,23,6.833333333333333,16.38
2026-07-03,Friday,14,14:00-15:00,Email,General,0,0,7,7,3.7916666666666665,7.42
2026-07-03,Friday,15,15:00-16:00,Voice,Billing,0,0,30,30,13.708333333333334,27.41
2026-07-03,Friday,15,15:00-16:00,Voice,Technical,0,0,49,49,22.166666666666668,44.45
2026-07-03,Friday,15,15:00-16:00,Voice,Sales,0,0,36,36,19.916666666666668,36.96
2026-07-03,Friday,15,15:00-16:00,Voice,General,0,0,20,20,11.166666666666666,21.63
2026-07-03,Friday,15,15:00-16:00,Chat,Billing,0,0,14,14,9.041666666666666,14.29
2026-07-03,Friday,15,15:00-16:00,Chat,Technical,0,0,24,24,13.958333333333334,25.66
2026-07-03,Friday,15,15:00-16:00,Chat,Sales,0,0,23,23,12.541666666666666,24.37
2026-07-03,Friday,15,15:00-16:00,Chat,General,0,0,13,13,6.5,13.36
2026-07-03,Friday,15,15:00-16:00,Email,Billing,0,0,3,3,6.375,2.86
2026-07-03,Friday,15,15:00-16:00,Email,Technical,0,0,17,17,9.041666666666666,19.22
2026-07-03,Friday,15,15:00-16:00,Email,Sales,0,0,11,11,7.25,11.44
2026-07-03,Friday,15,15:00-16:00,Email,General,0,0,8,8,3.8333333333333335,8.94
2026-07-03,Friday,16,16:00-17:00,Voice,Billing,0,0,23,23,13.875,21.38
2026-07-03,Friday,16,16:00-17:00,Voice,Technical,0,0,36,36,22.916666666666668,33.69
2026-07-03,Friday,16,16:00-17:00,Voice,Sales,0,0,32,32,19.583333333333332,31.69
2026-07-03,Friday,16,16:00-17:00,Voice,General,0,0,16,16,10.958333333333334,17.34
2026-07-03,Friday,16,16:00-17:00,Chat,Billing,0,0,15,15,8.75,15.19
2026-07-03,Friday,16,16:00-17:00,Chat,Technical,0,0,23,23,14.041666666666666,21.63
2026-07-03,Friday,16,16:00-17:00,Chat,Sales,0,0,14,14,12.875,14.56
2026-07-03,Friday,16,16:00-17:00,Chat,General,0,0,8,8,6.541666666666667,9.47
2026-07-03,Friday,16,16:00-17:00,Email,Billing,0,0,13,13,6.083333333333333,11.68
2026-07-03,Friday,16,16:00-17:00,Email,Technical,0,0,16,16,9.291666666666666,16.45
2026-07-03,Friday,16,16:00-17:00,Email,Sales,0,0,9,9,7.125,10.22
2026-07-03,Friday,16,16:00-17:00,Email,General,0,0,10,10,3.8333333333333335,9.01
2026-07-03,Friday,17,17:00-18:00,Voice,Billing,0,0,16,16,13.875,17.13
2026-07-03,Friday,17,17:00-18:00,Voice,Technical,0,0,18,18,23.166666666666668,21.13
2026-07-03,Friday,17,17:00-18:00,Voice,Sales,0,0,24,24,19.541666666666668,21.02
2026-07-03,Friday,17,17:00-18:00,Voice,General,0,0,12,12,11.083333333333334,13.46
2026-07-03,Friday,17,17:00-18:00,Chat,Billing,0,0,11,11,8.875,11.06
2026-07-03,Friday,17,17:00-18:00,Chat,Technical,0,0,20,20,14.125,18.96
2026-07-03,Friday,17,17:00-18:00,Chat,Sales,0,0,14,14,12.833333333333334,14.51
2026-07-03,Friday,17,17:00-18:00,Chat,General,0,0,11,11,6.291666666666667,11.02
2026-07-03,Friday,17,17:00-18:00,Email,Billing,0,0,4,4,6.416666666666667,5.63
2026-07-03,Friday,17,17:00-18:00,Email,Technical,0,0,11,11,9.416666666666666,10.89
2026-07-03,Friday,17,17:00-18:00,Email,Sales,0,0,8,8,7.0,9.0
2026-07-03,Friday,17,17:00-18:00,Email,General,0,0,2,2,3.75,2.11
2026-07-03,Friday,18,18:00-19:00,Voice,Billing,0,0,5,5,13.75,5.23
2026-07-03,Friday,18,18:00-19:00,Voice,Technical,0,0,0,0,22.958333333333332,7.7
2026-07-03,Friday,18,18:00-19:00,Voice,Sales,0,0,2,2,19.5,6.28
2026-07-03,Friday,18,18:00-19:00,Voice,General,0,0,1,1,11.083333333333334,3.6
2026-07-03,Friday,18,18:00-19:00,Chat,Billing,0,0,1,1,8.916666666666666,3.1
2026-07-03,Friday,18,18:00-19:00,Chat,Technical,0,0,5,5,14.333333333333334,5.17
2026-07-03,Friday,18,18:00-19:00,Chat,Sales,0,0,0,0,12.916666666666666,4.62
2026-07-03,Friday,18,18:00-19:00,Chat,General,0,0,1,1,6.625,2.51
2026-07-03,Friday,18,18:00-19:00,Email,Billing,0,0,2,2,6.458333333333333,2.36
2026-07-03,Friday,18,18:00-19:00,Email,Technical,0,0,2,2,9.583333333333334,3.26
2026-07-03,Friday,18,18:00-19:00,Email,Sales,0,0,1,1,6.958333333333333,2.53
2026-07-03,Friday,18,18:00-19:00,Email,General,0,0,0,0,3.5833333333333335,1.68
2026-07-03,Friday,19,19:00-20:00,Voice,Billing,0,0,9,9,13.666666666666666,5.18
2026-07-03,Friday,19,19:00-20:00,Voice,Technical,0,0,8,8,22.75,8.1
2026-07-03,Friday,19,19:00-20:00,Voice,Sales,0,0,9,9,18.916666666666668,7.33
2026-07-03,Friday,19,19:00-20:00,Voice,General,0,0,4,4,10.958333333333334,3.57
2026-07-03,Friday,19,19:00-20:00,Chat,Billing,0,0,3,3,8.708333333333334,3.12
2026-07-03,Friday,19,19:00-20:00,Chat,Technical,0,0,4,4,14.291666666666666,5.12
2026-07-03,Friday,19,19:00-20:00,Chat,Sales,0,0,7,7,12.458333333333334,4.8
2026-07-03,Friday,19,19:00-20:00,Chat,General,0,0,3,3,6.5,2.54
2026-07-03,Friday,19,19:00-20:00,Email,Billing,0,0,1,1,6.291666666666667,2.14
2026-07-03,Friday,19,19:00-20:00,Email,Technical,0,0,5,5,9.375,3.21
2026-07-03,Friday,19,19:00-20:00,Email,Sales,0,0,6,6,6.916666666666667,2.66
2026-07-03,Friday,19,19:00-20:00,Email,General,0,0,4,4,3.5,1.28
2026-07-03,Friday,20,20:00-21:00,Voice,Billing,0,0,2,2,13.833333333333334,5.01
2026-07-03,Friday,20,20:00-21:00,Voice,Technical,0,0,3,3,22.458333333333332,7.33
2026-07-03,Friday,20,20:00-21:00,Voice,Sales,0,0,4,4,18.75,6.35
2026-07-03,Friday,20,20:00-21:00,Voice,General,0,0,2,2,11.041666666666666,3.6
2026-07-03,Friday,20,20:00-21:00,Chat,Billing,0,0,3,3,8.625,3.12
2026-07-03,Friday,20,20:00-21:00,Chat,Technical,0,0,1,1,14.25,5.52
2026-07-03,Friday,20,20:00-21:00,Chat,Sales,0,0,4,4,12.583333333333334,4.5
2026-07-03,Friday,20,20:00-21:00,Chat,General,0,0,3,3,6.5,2.55
2026-07-03,Friday,20,20:00-21:00,Email,Billing,0,0,1,1,6.208333333333333,2.1
2026-07-03,Friday,20,20:00-21:00,Email,Technical,0,0,5,5,9.458333333333334,3.14
2026-07-03,Friday,20,20:00-21:00,Email,Sales,0,0,3,3,7.0,2.6
2026-07-03,Friday,20,20:00-21:00,Email,General,0,0,1,1,3.625,1.69
2026-07-03,Friday,21,21:00-22:00,Voice,Billing,0,0,5,5,13.416666666666666,4.84
2026-07-03,Friday,21,21:00-22:00,Voice,Technical,0,0,16,16,22.083333333333332,16.54
2026-07-03,Friday,21,21:00-22:00,Voice,Sales,0,0,11,11,18.333333333333332,6.27
2026-07-03,Friday,21,21:00-22:00,Voice,General,0,0,4,4,10.708333333333334,3.5
2026-07-03,Friday,21,21:00-22:00,Chat,Billing,0,0,3,3,8.625,3.13
2026-07-03,Friday,21,21:00-22:00,Chat,Technical,0,0,8,8,13.916666666666666,4.79
2026-07-03,Friday,21,21:00-22:00,Chat,Sales,0,0,5,5,12.416666666666666,4.47
2026-07-03,Friday,21,21:00-22:00,Chat,General,0,0,3,3,6.583333333333333,2.55
2026-07-03,Friday,21,21:00-22:00,Email,Billing,0,0,3,3,6.041666666666667,2.14
2026-07-03,Friday,21,21:00-22:00,Email,Technical,0,0,7,7,9.416666666666666,4.35
2026-07-03,Friday,21,21:00-22:00,Email,Sales,0,0,3,3,6.833333333333333,2.57
2026-07-03,Friday,21,21:00-22:00,Email,General,0,0,2,2,3.625,1.69
2026-07-03,Friday,22,22:00-23:00,Voice,Billing,0,0,6,6,13.541666666666666,4.76
2026-07-03,Friday,22,22:00-23:00,Voice,Technical,0,0,14,14,22.541666666666668,9.1
2026-07-03,Friday,22,22:00-23:00,Voice,Sales,0,0,5,5,18.541666666666668,6.72
2026-07-03,Friday,22,22:00-23:00,Voice,General,0,0,10,10,10.875,4.61
2026-07-03,Friday,22,22:00-23:00,Chat,Billing,0,0,4,4,8.666666666666666,3.14
2026-07-03,Friday,22,22:00-23:00,Chat,Technical,0,0,8,8,14.166666666666666,4.62
2026-07-03,Friday,22,22:00-23:00,Chat,Sales,0,0,6,6,12.5,4.51
2026-07-03,Friday,22,22:00-23:00,Chat,General,0,0,3,3,6.625,2.55
2026-07-03,Friday,22,22:00-23:00,Email,Billing,0,0,2,2,6.125,2.09
2026-07-03,Friday,22,22:00-23:00,Email,Technical,0,0,2,2,9.666666666666666,3.26
2026-07-03,Friday,22,22:00-23:00,Email,Sales,0,0,1,1,6.875,2.5
2026-07-03,Friday,22,22:00-23:00,Email,General,0,0,2,2,3.5833333333333335,1.69
2026-07-03,Friday,23,23:00-00:00,Voice,Billing,0,0,3,3,13.625,4.75
2026-07-03,Friday,23,23:00-00:00,Voice,Technical,0,0,2,2,22.583333333333332,6.97
2026-07-03,Friday,23,23:00-00:00,Voice,Sales,0,0,4,4,18.583333333333332,6.63
2026-07-03,Friday,23,23:00-00:00,Voice,General,0,0,1,1,11.0,3.51
2026-07-03,Friday,23,23:00-00:00,Chat,Billing,0,0,1,1,8.625,3.09
2026-07-03,Friday,23,23:00-00:00,Chat,Technical,0,0,1,1,14.291666666666666,5.28
2026-07-03,Friday,23,23:00-00:00,Chat,Sales,0,0,3,3,12.416666666666666,4.42
2026-07-03,Friday,23,23:00-00:00,Chat,General,0,0,0,0,6.666666666666667,2.51
2026-07-03,Friday,23,23:00-00:00,Email,Billing,0,0,3,3,5.958333333333333,2.14
2026-07-03,Friday,23,23:00-00:00,Email,Technical,0,0,4,4,9.375,3.12
2026-07-03,Friday,23,23:00-00:00,Email,Sales,0,0,3,3,6.875,2.57
2026-07-03,Friday,23,23:00-00:00,Email,General,0,0,2,2,3.6666666666666665,1.7
2026-07-04,Saturday,0,00:00-01:00,Voice,Billing,0,1,2,2,13.666666666666666,2.86
2026-07-04,Saturday,0,00:00-01:00,Voice,Technical,0,1,5,5,22.625,3.72
